id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
onlyap599232778a46554f807af49f1,https://www.only-apartments.es/_/482624,-2.92026,43.249364,2018-04-17 11:33:14.669000,2018-05-08 02:12:20.351000,onlyap482624,,,,,,
onlyap599232778a46554f807af49f2,https://www.only-apartments.es/_/962312,-2.9204012999999804,43.2493217,2018-08-26 21:07:48.122000,2018-09-17 09:22:43.656000,onlyap962312,,,,,,
onlyap599232778a46554f807af49f3,https://www.only-apartments.es/_/87961,-2.9232001304626465,43.25708846352805,2018-03-31 17:54:32.477000,2018-09-20 19:52:28.828000,onlyap87961,Apartamento,,2,1,1,
onlyap599232778a46554f807af49f4,https://www.only-apartments.es/_/679845,-2.92522,43.25712,2018-03-31 17:54:56.646000,2018-05-09 03:34:35.391000,onlyap679845,Apartamento,,6,,2,
onlyap599232778a46554f807af49f5,https://www.only-apartments.es/_/404595,-2.926437999999962,43.26186209999999,2017-11-30 19:56:51.556000,2018-09-19 23:33:05.778000,onlyap404595,Apartamento,,4,22,2,
onlyap599232778a46554f807af49f6,https://www.only-apartments.es/_/758859,-2.933833,43.267134,2018-08-26 21:01:28.963000,2018-09-06 22:44:59.365000,onlyap758859,,,,,,
onlyap599232778a46554f807af49f7,https://www.only-apartments.es/_/690530,-2.9301428,43.2696262,2018-03-31 17:55:18.724000,2018-09-19 20:23:56.012000,onlyap690530,Apartamento,,6,1,3,
onlyap599232778a46554f807af49f8,https://www.only-apartments.es/_/405633,-2.95125,43.272,2018-03-31 17:52:50.501000,2018-09-20 15:27:38.444000,onlyap405633,Apartamento,,2,4,1,
