id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
559545,107m2 en el centro de Labastida,2750534,Josefa,Ãlava,Labastida,42.58841,-2.7915,Entire home/apt,70,2,32,2019-05-20,0.40,1,296
565505,Beautiful and sunny flat in Gros,2691611,Daniela,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32546,-1.97133,Entire home/apt,185,2,9,2019-04-19,0.11,2,217
592243,"Bilbao center, wifi, near museums, awesome!",2697257,Maria,Vizcaya,Bilbao,43.2548,-2.93473,Private room,34,2,356,2019-05-16,4.28,1,130
605611,"cool room, nice flat, fun people",2977232,Sebastian,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32427,-1.96793,Private room,40,2,31,2018-09-24,0.37,2,88
617702,"Basque Country, 112 m² flat close to beach",3060941,Joxean,GuipÃºzcoa,Deba,43.2906,-2.35669,Entire home/apt,90,3,10,2019-04-22,0.14,1,175
618478,Apartamento en San Sebastian,1934446,Marián,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30549,-1.97476,Entire home/apt,130,5,9,2018-08-26,0.15,1,38
629957,Flat with terrace and sea views,3130447,Ibon,Vizcaya,Elantxobe,43.40385,-2.63974,Entire home/apt,100,3,41,2019-05-04,0.56,1,317
641478,COUNTRY HOUSE BY THE BUTRON RIVER,3196379,Iñigo,Vizcaya,Gatika,43.38735,-2.91909,Entire home/apt,480,2,18,2019-04-15,0.22,1,263
642966,Precioso Loft en Bakio,3214681,Katalin,Vizcaya,Bakio,43.42879,-2.81342,Entire home/apt,70,2,86,2018-09-30,1.15,1,148
643129,Design Apartment1+ iPad+ CityCentre,3215084,Serafin,Vizcaya,Bilbao,43.25334,-2.92521,Entire home/apt,80,1,82,2018-02-26,1.00,3,6
645548,BEAUTIFUL SEASIDE FLAT WITH TERRACE + PARKING,3232667,Javi,Vizcaya,Plentzia,43.40588,-2.94743,Entire home/apt,59,2,95,2019-05-19,1.17,1,107
646356,Design Apartment3+ iPad+ CityCentre,3215084,Serafin,Vizcaya,Bilbao,43.25563,-2.92577,Entire home/apt,80,1,91,2018-02-03,1.10,3,1
647882,Apartment in San Sebastian Beach,438751,Lorena,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3253,-1.97295,Entire home/apt,100,5,21,2018-08-27,0.29,1,21
652013,"GUGGENHEIM, SanMames, Euskalduna, Pintxos & beyond",3276942,David,Vizcaya,Bilbao,43.27111,-2.95177,Entire home/apt,63,1,167,2018-11-25,2.03,1,0
653108,Design Apartment2+ iPad+ CityCentre,3215084,Serafin,Vizcaya,Bilbao,43.25576,-2.92899,Entire home/apt,75,3,133,2018-02-13,1.61,3,0
655110,VACATIONAL HOUSE 1,3297234,Teresa,Vizcaya,Bilbao,43.26049,-2.93066,Entire home/apt,190,4,32,2018-08-12,0.46,5,0
655694,vivienda para familia o grupo ,3297234,Teresa,Vizcaya,Bilbao,43.25896,-2.93398,Entire home/apt,190,4,20,2019-05-02,0.43,5,0
658639,Ama Lur de Lur Mendi ,2290498,Mari,Ãlava,Labastida,42.59065,-2.79621,Private room,70,1,2,2015-04-16,0.03,3,0
664879,AMPLIA HABITACIÓN  CHALET SOPELANA,3359379,Arantza,Vizcaya,Sopelana,43.38163,-2.98344,Private room,40,2,46,2018-08-08,0.64,1,0
679760,"Utopia, ideal duplex to explore the Basque Country",3459806,Pablo,Ãlava,Amurrio,43.04973,-2.99259,Entire home/apt,100,2,106,2019-05-26,1.30,1,94
685612,Casa con jardín privado. EVI0057,2997019,Inés,Ãlava,OyÃ³n,42.5066,-2.44456,Entire home/apt,115,2,88,2019-05-13,1.15,1,299
702249,Mikelen Etxea - Sierra Salvada - Orduña,3604629,Inmaculada,Ãlava,Amurrio,42.97358,-3.01828,Entire home/apt,150,2,1,2013-07-21,0.01,1,251
711105,Traditional Basque Farm House,3659702,Phil,Ãlava,Arraia-Maeztu,42.74976,-2.4434,Private room,25,2,169,2019-05-01,2.81,2,283
714318,Bright Penthouse with Terrace and A/C,3678889,Martin Y Emelyn,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31326,-1.98132,Entire home/apt,81,32,90,2018-10-27,1.36,1,270
717367,Apartamento moderno en el Boulevard,3698734,María,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32182,-1.98219,Entire home/apt,160,3,6,2018-05-12,0.08,1,267
720913,Ecocabaña en naturaleza. Lekeitio,3721977,Maria,Vizcaya,Ispaster,43.35076,-2.57618,Entire home/apt,55,2,161,2019-05-25,3.89,3,275
720916,Piso reformado casco viejo Lekeitio con wifi,3721977,Maria,Vizcaya,Lekeitio,43.36252,-2.50608,Entire home/apt,55,2,191,2019-05-19,2.39,3,253
721139,Apartamento junto al puerto,3723109,Oskar,GuipÃºzcoa,Pasaia,43.32356,-1.92965,Entire home/apt,85,2,23,2019-01-02,0.29,1,295
724801,Piso nuevo CENTRO a 2`` Playa Conc ,7863197,Teresa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31708,-1.98662,Entire home/apt,350,4,4,2014-09-10,0.07,1,365
740932,Nice Room Guggenheim & Euskalduna & University,3227964,Gabriela,Vizcaya,Bilbao,43.26914,-2.9288,Private room,38,2,98,2019-05-18,1.37,2,147
748452,alojamiento rural en urdaibai ,3931497,Mañuko,Vizcaya,Bermeo,43.40016,-2.75902,Entire home/apt,860,1,0,,,2,365
751799,ZURRIOLA by SanSebastianForYou,3952766,Jon  SanSebastianForYou,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32475,-1.97214,Entire home/apt,200,2,139,2019-05-02,1.76,28,36
796513,Cozy low-budget Piso Kabi free wifi,3065884,Diana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31642,-1.95089,Entire home/apt,85,7,27,2017-12-15,0.36,1,118
