id,url,longitude,latitude,found
airbnb4112032,https://www.airbnb.es/rooms/4112032,-2.5101236844181836,42.52016701418637,2017-08-14 22:47:57.555000
airbnb13817239,https://www.airbnb.es/rooms/13817239,-2.5764611285599366,42.49386839673126,2017-08-14 22:47:11.779000
airbnb12991075,https://www.airbnb.es/rooms/12991075,-2.5738314225756938,42.493276003590054,2017-08-14 22:47:00.235000
airbnb18269281,https://www.airbnb.es/rooms/18269281,-2.572934742953187,42.4940759312363,2017-08-14 22:47:15.786000
airbnb18267203,https://www.airbnb.es/rooms/18267203,-2.5721172411360156,42.49434351809795,2017-08-14 22:47:19.444000
airbnb10293412,https://www.airbnb.es/rooms/10293412,-2.5714663600465797,42.4950237667548,2017-08-14 22:47:08.211000
airbnb13097133,https://www.airbnb.es/rooms/13097133,-2.5785997991108003,42.49112953882156,2017-08-14 22:47:11.778000
airbnb17297151,https://www.airbnb.es/rooms/17297151,-2.6168505656811347,42.513395936495954,2017-08-14 22:47:57.554000
airbnb18669184,https://www.airbnb.es/rooms/18669184,-2.618440463596532,42.51377487188646,2017-08-14 22:47:53.671000
airbnb3866201,https://www.airbnb.es/rooms/3866201,-2.6184215383794176,42.51379905307326,2017-08-14 22:47:57.555000
airbnb14230519,https://www.airbnb.es/rooms/14230519,-2.647415955201801,42.48326476576111,2017-08-14 22:47:00.235000
airbnb20418943,https://www.airbnb.es/rooms/20418943,-2.581300634310162,43.38325172742601,2017-08-15 21:01:08.675000
airbnb19242807,https://www.airbnb.es/rooms/19242807,-2.5846480135503396,43.38308426480771,2017-08-15 21:01:24.021000
airbnb17968285,https://www.airbnb.es/rooms/17968285,-2.584975019840378,43.38000378963184,2017-08-15 21:00:42.215000
airbnb19010714,https://www.airbnb.es/rooms/19010714,-2.5849340922402435,43.38081135396995,2017-08-15 21:00:53.917000
airbnb11438693,https://www.airbnb.es/rooms/11438693,-2.5854649329149324,43.37924848210322,2017-08-15 21:00:42.214000
airbnb13534370,https://www.airbnb.es/rooms/13534370,-2.57911590522011,43.38431699476596,2017-08-15 21:00:38.313000
airbnb12205538,https://www.airbnb.es/rooms/12205538,-2.561555647594946,43.38572494394707,2017-08-15 21:00:57.515000
airbnb15489461,https://www.airbnb.es/rooms/15489461,-2.5612353007532067,43.35829826865927,2017-08-15 21:00:38.313000
airbnb720913,https://www.airbnb.es/rooms/720913,-2.5761770929920633,43.35076109351697,2017-08-15 21:00:46.172000
airbnb13262727,https://www.airbnb.es/rooms/13262727,-2.564956061436759,43.3624831690928,2017-08-15 21:00:46.172000
airbnb16973575,https://www.airbnb.es/rooms/16973575,-2.571493570501191,43.3765147190897,2017-08-15 21:01:08.675000
airbnb20616003,https://www.airbnb.es/rooms/20616003,-2.586588020398312,43.37727707641865,2017-08-25 05:34:25.950000
airbnb1779701,https://www.airbnb.es/rooms/1779701,-2.615495888629142,43.3683854904199,2017-08-15 21:01:04.891000
airbnb1779704,https://www.airbnb.es/rooms/1779704,-2.6141517428223526,43.367277919344765,2017-08-15 21:01:08.676000
airbnb1779707,https://www.airbnb.es/rooms/1779707,-2.613678448326694,43.369711215678116,2017-08-15 21:01:20.231000
airbnb1779700,https://www.airbnb.es/rooms/1779700,-2.611353834759595,43.36819914573509,2017-08-15 21:00:57.514000
airbnb2654996,https://www.airbnb.es/rooms/2654996,-2.613816068371241,43.36706178188048,2017-08-15 21:00:49.877000
airbnb1779693,https://www.airbnb.es/rooms/1779693,-2.61518385591966,43.36715983091705,2017-08-15 21:01:12.696000
airbnb19960193,https://www.airbnb.es/rooms/19960193,-2.6048855351878424,43.34863273766562,2017-08-15 21:00:53.917000
airbnb19604136,https://www.airbnb.es/rooms/19604136,-2.6066984263368758,43.34847257897432,2017-08-15 21:00:53.917000
airbnb19582422,https://www.airbnb.es/rooms/19582422,-2.6090689585784883,43.348131059831175,2017-08-15 21:00:53.918000
airbnb20401360,https://www.airbnb.es/rooms/20401360,-2.6067314893561773,43.345601593845565,2017-08-15 21:00:49.878000
airbnb16320245,https://www.airbnb.es/rooms/16320245,-2.607605817162714,43.347225614799065,2017-08-15 21:00:53.918000
airbnb19651568,https://www.airbnb.es/rooms/19651568,-2.603159254230136,43.347344351362985,2017-08-15 21:00:38.314000
airbnb13462098,https://www.airbnb.es/rooms/13462098,-2.513613970940296,43.328337850719144,2017-08-15 21:01:16.409000
airbnb13462325,https://www.airbnb.es/rooms/13462325,-2.513302465723046,43.32933749413219,2017-08-15 21:01:20.232000
airbnb2188026,https://www.airbnb.es/rooms/2188026,-2.5311418014462364,43.330347815265185,2017-08-15 21:01:04.890000
airbnb3874235,https://www.airbnb.es/rooms/3874235,-2.5369521455464183,43.33149946157678,2017-08-15 21:00:46.173000
airbnb5080499,https://www.airbnb.es/rooms/5080499,-2.531348048825537,43.33253455660999,2017-08-15 21:01:12.696000
airbnb16100717,https://www.airbnb.es/rooms/16100717,-2.527696392663705,43.34080791854771,2017-08-15 21:01:20.233000
airbnb16101050,https://www.airbnb.es/rooms/16101050,-2.5260617486857626,43.34113869030377,2017-08-15 21:00:57.515000
airbnb6237463,https://www.airbnb.es/rooms/6237463,-2.5100856614293954,43.36196010101028,2017-08-15 21:01:20.231000
airbnb18252054,https://www.airbnb.es/rooms/18252054,-2.510705210863438,43.368528426649505,2017-08-15 21:01:08.675000
airbnb15520344,https://www.airbnb.es/rooms/15520344,-2.5016110795799276,43.365712842884186,2017-08-15 21:00:38.314000
airbnb19592140,https://www.airbnb.es/rooms/19592140,-2.5014837240652077,43.36539071398009,2017-08-15 21:00:46.171000
airbnb17633812,https://www.airbnb.es/rooms/17633812,-2.502892422292639,43.36723191505087,2017-08-15 21:00:49.878000
airbnb14483776,https://www.airbnb.es/rooms/14483776,-2.5028153881321535,43.36571160259331,2017-08-15 21:00:49.877000
airbnb18783906,https://www.airbnb.es/rooms/18783906,-2.5025961197438225,43.3656205527651,2017-08-15 21:00:42.215000
airbnb6406857,https://www.airbnb.es/rooms/6406857,-2.5032791212444168,43.365361350809316,2017-08-15 21:01:20.233000
airbnb10533232,https://www.airbnb.es/rooms/10533232,-2.5034277521742836,43.36847734948009,2017-08-15 21:01:01.180000
airbnb19959412,https://www.airbnb.es/rooms/19959412,-2.5042356710387716,43.36956721230004,2017-08-15 21:00:38.314000
airbnb6531414,https://www.airbnb.es/rooms/6531414,-2.5055107362198843,43.36834998783831,2017-08-15 21:00:42.214000
airbnb14396526,https://www.airbnb.es/rooms/14396526,-2.506257659829692,43.367504549458054,2017-08-15 21:01:08.676000
airbnb12241453,https://www.airbnb.es/rooms/12241453,-2.5088712149107244,43.368643682880226,2017-08-15 21:00:42.216000
airbnb17340009,https://www.airbnb.es/rooms/17340009,-2.5074286599834963,43.365683293153765,2017-08-15 21:01:08.676000
airbnb13002107,https://www.airbnb.es/rooms/13002107,-2.5065166905188323,43.366455532787796,2017-08-15 21:01:16.409000
airbnb18440693,https://www.airbnb.es/rooms/18440693,-2.505427643841437,43.36542421706409,2017-08-15 21:00:49.877000
airbnb17789315,https://www.airbnb.es/rooms/17789315,-2.505426196159945,43.36451613319654,2017-08-15 21:00:38.314000
airbnb5016406,https://www.airbnb.es/rooms/5016406,-2.505256081933088,43.36409598389303,2017-08-15 21:01:01.180000
airbnb11278483,https://www.airbnb.es/rooms/11278483,-2.505612343381883,43.3626322871801,2017-08-15 21:01:12.696000
airbnb2733346,https://www.airbnb.es/rooms/2733346,-2.5058738743990574,43.36270095838239,2017-08-15 21:01:08.676000
airbnb720916,https://www.airbnb.es/rooms/720916,-2.506082641592227,43.36252012547686,2017-08-15 21:00:53.917000
airbnb15355459,https://www.airbnb.es/rooms/15355459,-2.5066674567574045,43.36331279413036,2017-08-15 21:00:57.515000
airbnb2766302,https://www.airbnb.es/rooms/2766302,-2.5090409832992147,43.36293735044436,2017-08-15 21:01:16.409000
airbnb17788698,https://www.airbnb.es/rooms/17788698,-2.5089374977352636,43.36191055441373,2017-08-15 21:00:38.313000
airbnb19902324,https://www.airbnb.es/rooms/19902324,-2.5069250727580084,43.360075549079625,2017-08-15 21:00:49.877000
airbnb17937167,https://www.airbnb.es/rooms/17937167,-2.506243144024697,43.36052981098502,2017-08-15 21:00:46.172000
airbnb13260260,https://www.airbnb.es/rooms/13260260,-2.5049982525504255,43.36108648259959,2017-08-15 21:00:53.917000
airbnb12213986,https://www.airbnb.es/rooms/12213986,-2.504744624434809,43.36107739849498,2017-08-15 21:00:42.215000
airbnb5220249,https://www.airbnb.es/rooms/5220249,-2.5029256809500073,43.36169864099375,2017-08-15 21:00:42.215000
airbnb14476914,https://www.airbnb.es/rooms/14476914,-2.5034946806985174,43.36220015721746,2017-08-15 21:00:49.878000
airbnb2626856,https://www.airbnb.es/rooms/2626856,-2.504686523205991,43.36315496866135,2017-08-15 21:00:38.314000
airbnb19733426,https://www.airbnb.es/rooms/19733426,-2.504397337411906,43.3638724098197,2017-08-15 21:00:38.313000
airbnb17115030,https://www.airbnb.es/rooms/17115030,-2.504525710849319,43.363885417544424,2017-08-15 21:00:46.171000
airbnb5995737,https://www.airbnb.es/rooms/5995737,-2.504659680181822,43.364326205877354,2017-08-15 21:00:57.515000
airbnb2458119,https://www.airbnb.es/rooms/2458119,-2.502545670582447,43.36444690752965,2017-08-15 21:01:04.891000
airbnb15698890,https://www.airbnb.es/rooms/15698890,-2.5020559257708292,43.36363654746065,2017-08-15 21:00:49.877000
airbnb13615321,https://www.airbnb.es/rooms/13615321,-2.5054824504667037,43.35973221451671,2017-08-15 21:00:53.917000
airbnb19728412,https://www.airbnb.es/rooms/19728412,-2.498687301513348,43.36183907796069,2017-08-15 21:00:38.313000
airbnb20392548,https://www.airbnb.es/rooms/20392548,-2.4757063932787657,43.30046390904024,2017-08-15 21:00:46.173000
airbnb6857428,https://www.airbnb.es/rooms/6857428,-2.479667218171323,43.297950837876236,2017-08-15 21:00:57.514000
airbnb20436215,https://www.airbnb.es/rooms/20436215,-2.498009466694496,43.26917612953978,2017-08-25 05:33:50.147000
airbnb5055131,https://www.airbnb.es/rooms/5055131,-2.4991922685329544,43.295863587763264,2017-08-15 21:00:42.215000
airbnb16248915,https://www.airbnb.es/rooms/16248915,-2.48766450296502,43.258448408916166,2017-08-15 20:59:03.127000
airbnb19818928,https://www.airbnb.es/rooms/19818928,-2.4751732637937636,43.25425533690546,2017-08-15 20:59:11.059000
airbnb19235610,https://www.airbnb.es/rooms/19235610,-2.476104112068484,43.25341494208973,2017-08-15 20:59:03.127000
airbnb18560764,https://www.airbnb.es/rooms/18560764,-2.464947093918906,43.187816039013995,2017-08-15 20:59:03.127000
airbnb16154138,https://www.airbnb.es/rooms/16154138,-2.460679172439604,43.18703047299491,2017-08-15 20:59:06.702000
airbnb12927097,https://www.airbnb.es/rooms/12927097,-2.470547645069007,43.18596732489114,2017-08-15 20:59:15.349000
airbnb11056718,https://www.airbnb.es/rooms/11056718,-2.4724586532061212,43.18575604943788,2017-08-15 20:59:11.059000
airbnb15482686,https://www.airbnb.es/rooms/15482686,-2.4732419083812966,43.18036716099366,2017-08-15 20:59:03.127000
airbnb19255302,https://www.airbnb.es/rooms/19255302,-2.5283512707957274,43.19175939218034,2017-08-15 20:59:06.701000
airbnb18163297,https://www.airbnb.es/rooms/18163297,-2.529104001125363,43.19211749100944,2017-08-15 20:59:23.455000
airbnb17803424,https://www.airbnb.es/rooms/17803424,-2.5283549799739005,43.19107275615214,2017-08-15 20:59:06.702000
airbnb19324330,https://www.airbnb.es/rooms/19324330,-2.5075205308455466,43.18706085707548,2017-08-15 20:59:15.349000
airbnb15350274,https://www.airbnb.es/rooms/15350274,-2.5077331738080937,43.20290941767304,2017-08-15 20:59:06.702000
airbnb15580215,https://www.airbnb.es/rooms/15580215,-2.515106357819821,43.200063322162315,2017-08-15 20:59:11.058000
airbnb8619292,https://www.airbnb.es/rooms/8619292,-2.543408438918798,43.15984794133193,2017-08-15 20:59:03.126000
airbnb17119955,https://www.airbnb.es/rooms/17119955,-2.6014774589321803,43.14677830447728,2017-08-15 20:59:15.349000
airbnb491403,https://www.airbnb.es/rooms/491403,-2.617993612833617,43.151730852603194,2017-08-15 20:59:15.349000
airbnb492633,https://www.airbnb.es/rooms/492633,-2.617275600588376,43.15379573427575,2017-08-15 20:59:03.127000
airbnb492561,https://www.airbnb.es/rooms/492561,-2.6174809658174043,43.15249497802613,2017-08-15 20:59:19.391000
airbnb452464,https://www.airbnb.es/rooms/452464,-2.6177292692084486,43.15336158487595,2017-08-15 20:59:19.391000
airbnb14310342,https://www.airbnb.es/rooms/14310342,-2.600521632222371,43.172300409198776,2017-08-15 20:59:06.701000
airbnb18237083,https://www.airbnb.es/rooms/18237083,-2.591968523256466,43.25897782941334,2017-08-15 20:59:06.702000
airbnb17891350,https://www.airbnb.es/rooms/17891350,-2.557767495297619,43.24714187965454,2017-08-15 20:59:15.349000
airbnb17542653,https://www.airbnb.es/rooms/17542653,-2.55788558511207,43.2481153244079,2017-08-15 20:59:19.391000
airbnb17542376,https://www.airbnb.es/rooms/17542376,-2.558125758578413,43.24825698952058,2017-08-15 20:59:06.703000
airbnb4634209,https://www.airbnb.es/rooms/4634209,-2.5582983662875174,43.25822819738303,2017-08-15 20:59:23.456000
airbnb4634109,https://www.airbnb.es/rooms/4634109,-2.5584637361383398,43.258688880318076,2017-08-25 05:33:38.134000
airbnb4634169,https://www.airbnb.es/rooms/4634169,-2.557924017177818,43.26046879755035,2017-08-15 20:59:15.349000
airbnb4634147,https://www.airbnb.es/rooms/4634147,-2.5592309726991616,43.260064967673124,2017-08-15 20:59:23.455000
airbnb19809010,https://www.airbnb.es/rooms/19809010,-2.557166661004212,43.27324449579571,2017-08-15 20:59:19.391000
airbnb13092711,https://www.airbnb.es/rooms/13092711,-2.5624195244391226,43.2973708651545,2017-08-15 21:01:20.232000
airbnb11729530,https://www.airbnb.es/rooms/11729530,-2.678390891712462,43.29286986865446,2017-08-15 21:01:12.696000
airbnb11729850,https://www.airbnb.es/rooms/11729850,-2.6766976473662805,43.29278536177207,2017-08-15 21:01:12.696000
airbnb11730073,https://www.airbnb.es/rooms/11730073,-2.6766821461222796,43.291456480978596,2017-08-15 21:01:08.675000
airbnb11724663,https://www.airbnb.es/rooms/11724663,-2.678043022753346,43.293588120441925,2017-08-15 21:01:12.695000
airbnb11729080,https://www.airbnb.es/rooms/11729080,-2.67820073037616,43.29353964464647,2017-08-15 21:01:08.676000
airbnb11706555,https://www.airbnb.es/rooms/11706555,-2.6785171296693275,43.29354261816714,2017-08-15 21:01:16.409000
airbnb8509776,https://www.airbnb.es/rooms/8509776,-2.690328502485376,43.28895862572747,2017-08-15 21:00:57.515000
airbnb18724881,https://www.airbnb.es/rooms/18724881,-2.641171897792304,43.18315760004507,2017-08-15 20:59:11.058000
airbnb20312582,https://www.airbnb.es/rooms/20312582,-2.6330740097049405,43.17338659477541,2017-08-15 20:59:03.127000
airbnb3252495,https://www.airbnb.es/rooms/3252495,-2.6430225940992353,43.17196756269865,2017-08-15 20:59:27.162000
airbnb10313533,https://www.airbnb.es/rooms/10313533,-2.641843624350345,43.174735932931824,2017-08-15 20:59:03.126000
airbnb13650484,https://www.airbnb.es/rooms/13650484,-2.6412609825525335,43.18201569931108,2017-08-15 20:59:03.126000
airbnb8648516,https://www.airbnb.es/rooms/8648516,-2.6667591849363848,43.16922676487178,2017-08-15 20:59:15.350000
airbnb13476236,https://www.airbnb.es/rooms/13476236,-2.6730527438926583,43.15750287636681,2017-08-15 20:59:11.058000
airbnb18954469,https://www.airbnb.es/rooms/18954469,-2.6836622225942315,43.18476652081294,2017-08-15 20:59:15.349000
airbnb18170509,https://www.airbnb.es/rooms/18170509,-2.735538924861967,43.217955788532336,2017-08-16 01:40:42.567000
airbnb17699464,https://www.airbnb.es/rooms/17699464,-2.7371395139066155,43.15116588923594,2017-08-16 01:40:32.955000
airbnb13260132,https://www.airbnb.es/rooms/13260132,-2.7389991163738787,43.15388492172542,2017-08-16 01:40:38.501000
airbnb18298034,https://www.airbnb.es/rooms/18298034,-2.732684660279553,43.220843890816305,2017-08-16 01:40:38.500000
airbnb16222915,https://www.airbnb.es/rooms/16222915,-2.7315442747918293,43.22158882369864,2017-08-16 01:40:42.567000
airbnb13975957,https://www.airbnb.es/rooms/13975957,-2.727339736374486,43.22139245755506,2017-08-16 01:40:42.566000
airbnb12174308,https://www.airbnb.es/rooms/12174308,-2.698595644059899,43.290378900231126,2017-08-15 21:00:42.216000
airbnb19395598,https://www.airbnb.es/rooms/19395598,-2.708007565593563,43.29338319970727,2017-08-16 01:42:45.072000
airbnb3652472,https://www.airbnb.es/rooms/3652472,-2.7039094854732877,43.36860849799666,2017-08-16 01:42:57.290000
airbnb3650900,https://www.airbnb.es/rooms/3650900,-2.703275739188094,43.366572152369116,2017-08-16 01:42:53.681000
airbnb14237291,https://www.airbnb.es/rooms/14237291,-2.7029736685053045,43.32941909592533,2017-08-16 01:42:48.988000
airbnb1903833,https://www.airbnb.es/rooms/1903833,-2.7254039425348844,43.31790470194063,2017-08-16 01:42:48.989000
airbnb7268949,https://www.airbnb.es/rooms/7268949,-2.7222564496561086,43.31216412469083,2017-08-16 01:42:45.070000
airbnb1426918,https://www.airbnb.es/rooms/1426918,-2.6865070858937896,43.30587964512095,2017-08-15 21:01:12.696000
airbnb13728645,https://www.airbnb.es/rooms/13728645,-2.680775244281691,43.311525202704146,2017-08-15 21:01:16.410000
airbnb7532434,https://www.airbnb.es/rooms/7532434,-2.6818178783756204,43.31255017771365,2017-08-25 05:33:34.319000
airbnb18730610,https://www.airbnb.es/rooms/18730610,-2.6512087809818152,43.29902887142826,2017-08-15 21:01:01.180000
airbnb18454335,https://www.airbnb.es/rooms/18454335,-2.656240123778194,43.34085939840187,2017-08-15 21:01:12.696000
airbnb10564935,https://www.airbnb.es/rooms/10564935,-2.6516666303504866,43.35002036459832,2017-08-15 21:01:12.697000
airbnb19177951,https://www.airbnb.es/rooms/19177951,-2.651357925819677,43.34913172998022,2017-08-15 21:00:57.515000
airbnb11271071,https://www.airbnb.es/rooms/11271071,-2.6512658575247414,43.348567620981385,2017-08-15 21:01:01.179000
airbnb12260376,https://www.airbnb.es/rooms/12260376,-2.6411013475275515,43.34762624265733,2017-08-15 21:00:46.173000
airbnb12417660,https://www.airbnb.es/rooms/12417660,-2.640653572036295,43.34540249575081,2017-08-15 21:01:04.890000
airbnb2792976,https://www.airbnb.es/rooms/2792976,-2.623401423616303,43.35652650722918,2017-08-15 21:00:46.172000
airbnb14178798,https://www.airbnb.es/rooms/14178798,-2.6367242742951422,43.371151665039086,2017-08-15 21:01:20.232000
airbnb14179526,https://www.airbnb.es/rooms/14179526,-2.6384990555072347,43.37076678022727,2017-08-15 21:01:20.232000
airbnb19210200,https://www.airbnb.es/rooms/19210200,-2.6926836496933224,43.36472794369824,2017-08-15 21:00:46.171000
airbnb19232988,https://www.airbnb.es/rooms/19232988,-2.697948343009556,43.38082641971028,2017-08-15 21:01:12.696000
airbnb7077318,https://www.airbnb.es/rooms/7077318,-2.690343077539478,43.38605562244754,2017-08-15 21:01:01.179000
airbnb3902113,https://www.airbnb.es/rooms/3902113,-2.6914832858935394,43.386717794755086,2017-08-15 21:01:01.180000
airbnb8177883,https://www.airbnb.es/rooms/8177883,-2.6972063709831042,43.39096177783737,2017-08-15 21:01:16.409000
airbnb142760,https://www.airbnb.es/rooms/142760,-2.694701128555592,43.39062439875396,2017-08-15 21:01:01.179000
airbnb18124567,https://www.airbnb.es/rooms/18124567,-2.694348679161808,43.39175780296211,2017-08-15 21:00:38.314000
airbnb17828314,https://www.airbnb.es/rooms/17828314,-2.6955050662001607,43.391618941337555,2017-08-15 21:01:04.889000
airbnb4319670,https://www.airbnb.es/rooms/4319670,-2.695593905229195,43.39171874789938,2017-08-15 21:01:16.410000
airbnb12767119,https://www.airbnb.es/rooms/12767119,-2.695798937935621,43.39342174141851,2017-08-15 21:01:20.232000
airbnb7478273,https://www.airbnb.es/rooms/7478273,-2.697744565920185,43.392850900749565,2017-08-15 21:01:16.409000
airbnb9230877,https://www.airbnb.es/rooms/9230877,-2.696263344117892,43.395422404548974,2017-08-15 21:01:20.232000
airbnb16728489,https://www.airbnb.es/rooms/16728489,-2.6983318442938518,43.40507130875321,2017-08-15 21:01:08.676000
airbnb7418445,https://www.airbnb.es/rooms/7418445,-2.697576570308097,43.4055324101512,2017-08-15 21:01:01.179000
airbnb7418448,https://www.airbnb.es/rooms/7418448,-2.6965747004825436,43.40692620384969,2017-08-15 21:01:04.890000
airbnb15128370,https://www.airbnb.es/rooms/15128370,-2.6976986257450273,43.40632661170929,2017-08-15 21:01:24.021000
airbnb13026789,https://www.airbnb.es/rooms/13026789,-2.698028310296314,43.40737052005811,2017-08-15 21:00:57.514000
airbnb6060148,https://www.airbnb.es/rooms/6060148,-2.6977339192335017,43.40761438250916,2017-08-15 21:00:57.515000
airbnb18401008,https://www.airbnb.es/rooms/18401008,-2.671293279184523,43.40690754387937,2017-08-15 21:01:08.676000
airbnb18398524,https://www.airbnb.es/rooms/18398524,-2.661755295286992,43.399589166144075,2017-08-15 21:01:01.179000
airbnb2703729,https://www.airbnb.es/rooms/2703729,-2.6724558535296654,43.37757927723164,2017-08-15 21:01:16.408000
airbnb223952,https://www.airbnb.es/rooms/223952,-2.6464831401417217,43.394257692970534,2017-08-15 21:01:04.890000
airbnb16022468,https://www.airbnb.es/rooms/16022468,-2.643480698220709,43.39484500266344,2017-08-15 21:00:57.514000
airbnb13968001,https://www.airbnb.es/rooms/13968001,-2.623506985738525,43.382281733207584,2017-08-15 21:01:16.409000
airbnb11484289,https://www.airbnb.es/rooms/11484289,-2.624073675642684,43.38798156819561,2017-08-15 21:01:20.232000
airbnb11447580,https://www.airbnb.es/rooms/11447580,-2.623827099163399,43.38781634578123,2017-08-15 21:01:04.890000
airbnb15093067,https://www.airbnb.es/rooms/15093067,-2.62903636704356,43.38885779671,2017-08-15 21:01:01.180000
airbnb429657,https://www.airbnb.es/rooms/429657,-2.6309741492483463,43.38659062804678,2017-08-15 21:00:42.215000
airbnb1136840,https://www.airbnb.es/rooms/1136840,-2.63520906765878,43.398658691063325,2017-08-15 21:00:38.314000
airbnb8650585,https://www.airbnb.es/rooms/8650585,-2.638295723974551,43.40418601407069,2017-08-15 21:01:12.696000
airbnb19325810,https://www.airbnb.es/rooms/19325810,-2.638471310571716,43.405157525010715,2017-08-15 21:01:12.696000
airbnb18641428,https://www.airbnb.es/rooms/18641428,-2.63998971914328,43.40325216195667,2017-08-15 21:01:01.180000
airbnb629957,https://www.airbnb.es/rooms/629957,-2.639744054651188,43.40384698275034,2017-08-15 21:01:04.890000
airbnb13146562,https://www.airbnb.es/rooms/13146562,-2.6401571321422814,43.40313450439106,2017-08-15 21:00:49.878000
airbnb18622327,https://www.airbnb.es/rooms/18622327,-2.640276618231174,43.40401625861642,2017-08-15 21:00:49.877000
airbnb20508985,https://www.airbnb.es/rooms/20508985,-2.7236999089918967,43.4225305973739,2017-08-25 05:34:25.950000
airbnb19238608,https://www.airbnb.es/rooms/19238608,-2.72420064763581,43.42317632059312,2017-08-16 01:43:13.246000
airbnb10029006,https://www.airbnb.es/rooms/10029006,-2.7246008287608197,43.42320494249115,2017-08-16 01:43:17.444000
airbnb15022369,https://www.airbnb.es/rooms/15022369,-2.729396473203578,43.4187782287268,2017-08-16 01:43:13.246000
airbnb19681501,https://www.airbnb.es/rooms/19681501,-2.7292701645595145,43.418849895069734,2017-08-16 01:43:09.449000
airbnb17955351,https://www.airbnb.es/rooms/17955351,-2.7266571909460073,43.416873714057196,2017-08-16 01:42:45.071000
airbnb10225326,https://www.airbnb.es/rooms/10225326,-2.7277738840708725,43.41942713651635,2017-08-16 01:43:13.246000
airbnb9936291,https://www.airbnb.es/rooms/9936291,-2.725972927390824,43.42052524573802,2017-08-16 01:43:09.449000
airbnb17266272,https://www.airbnb.es/rooms/17266272,-2.7254757569435095,43.42174719008282,2017-08-16 01:43:09.450000
airbnb6876611,https://www.airbnb.es/rooms/6876611,-2.723835518121411,43.42098089660528,2017-08-16 01:43:13.247000
airbnb12678146,https://www.airbnb.es/rooms/12678146,-2.723620092678437,43.420262806519965,2017-08-16 01:43:13.247000
airbnb138845,https://www.airbnb.es/rooms/138845,-2.723746150228047,43.41902063706053,2017-08-16 01:43:17.445000
