id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,name,img
homeawp1427510,https://www.homeaway.es/p1427510,-1.9704114,43.3278694,2017-10-14 13:19:54.172000,2018-01-08 13:52:05.155000,homeaw1427510,Apartamento,2,6,9,5,135,"Primera linea de Playa Zurriola San Sebastian, vistas al mar y terraza    ",https://imagesus-ssl.homeaway.com/mda01/ed85d751-a667-47d2-a358-4d919408238d.1.3
homeawp1780174,https://www.homeaway.es/p1780174,-1.9704114,43.3278694,2017-10-14 13:19:48.027000,2017-12-31 11:19:51.823000,homeaw1780174,Apartamento,1,4,7,3,126,Apartamento Bois et Fer by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/ac52db8b-8499-43e5-8195-5059c7555ad2.1.3
homeawp8669420,https://www.homeaway.es/p8669420,-1.9704114,43.3278694,2018-04-15 05:37:58.500000,2018-04-16 19:06:44.466000,homeaw8669420,Apartamento,1,2,0,1,143,"CHLOE | Zurriola, WiFi   ",https://imagesus-ssl.homeaway.com/mda01/a86787c1-a675-437f-8e14-e1224bc78a2d.1.3
homeawp6962679,https://www.homeaway.es/p6962679,-1.9702167,43.3276911,2017-10-14 13:19:35.257000,2018-01-08 14:02:49.953000,homeaw6962679,Apartamento,1,2,0,3,176,XIRIMIRI apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/8ac462ae-b3be-4c8c-975c-08d4e33f3e39.1.3
homeawp6951223,https://www.homeaway.es/p6951223,-1.9705526,43.3281385,2017-10-14 13:20:54.888000,2018-04-16 19:16:07.385000,homeaw6951223,Casa,2,4,2,2,167,SAGUES - Basque Stay   ,https://imagesus-ssl.homeaway.com/mda01/cf408db9-4746-41d1-ae96-81c586e6cd3e.1.3
homeawp6980813,https://www.homeaway.es/p6980813,-1.970553,43.328139,2017-10-14 13:20:57.856000,2018-01-08 14:02:57.708000,homeaw6980813,Apartamento,2,4,0,1,191,"Apartamento a 390 m del centro de San Sebastian con Internet, Lavadora (639729)   ",https://imagesus-ssl.homeaway.com/mda01/4cac4fef-2055-404d-875d-918cc3e6c922.1.3
homeawp623469vb,https://www.homeaway.es/p623469vb,-1.9704414,43.3278492,2017-10-14 13:18:58.721000,2018-04-16 18:58:00.479000,homeaw623469vb,Apartamento,2,6,19,5,204,"Atico a estrenar, frente a la playa, vistas al mar y terraza   ",https://imagesus-ssl.homeaway.com/mda01/a55d9690-8152-40c7-b72f-c5489356c98e.1.3
homeawp8669445,https://www.homeaway.es/p8669445,-1.9706634,43.3287251,2018-04-15 05:37:58.500000,2018-04-16 19:06:46.642000,homeaw8669445,Apartamento,2,4,0,1,339,"SCALA | Zurriola, WiFi   ",https://imagesus-ssl.homeaway.com/mda01/7d1121b6-8f79-4018-b4ab-f99fcc21407c.1.3
homeawp8299477,https://www.homeaway.es/p8299477,-1.96947724,43.32622654,2017-10-14 13:21:16.200000,2017-11-05 10:18:15.437000,homeaw8299477,Apartamento,2,3,0,3,0,SAN FRANCISCO * Always Easy   ,https://imagesus-ssl.homeaway.com/mda01/be3a1bca-df09-4ad0-b225-fbbe3acc2633.1.3
homeawp8371599,https://www.homeaway.es/p8371599,-1.970601,43.32472567,2017-10-14 13:21:22.047000,2017-12-27 18:56:51.751000,homeaw8371599,Apartamento,2,5,0,2,161,Gros beach - A pocos pasos de la playa Zurriola - Para 5 personas.WIFI   ,https://imagesus-ssl.homeaway.com/mda01/0b22caf5-5ff3-4e73-ad9a-7e28287611d3.1.3
homeawp8262623,https://www.homeaway.es/p8262623,-1.96936737,43.32273529,2017-10-14 13:21:09.540000,2018-01-08 14:02:59.278000,homeaw8262623,Apartamento,1,4,0,2,0,ATICO PLAZA * Always Easy   ,https://imagesus-ssl.homeaway.com/mda01/6c1d1cb3-12be-4068-bca1-1ddd9f83f3a9.1.3
homeawp8104476,https://www.homeaway.es/p8104476,-1.9702552,43.3244493,2017-10-14 13:21:00.550000,2018-01-08 14:02:58.154000,homeaw8104476,Apartamento,2,4,0,2,0,"Zurriola, moderno apartamento junto a la playa de La Zurriola   ",https://imagesus-ssl.homeaway.com/mda01/6c4f3c32-cc86-42fb-a537-1453ca396cb3.1.3
homeawp6967337,https://www.homeaway.es/p6967337,-1.9716209,43.3230708,2017-10-14 13:20:54.888000,2017-11-05 10:13:24.120000,homeaw6967337,Apartamento,2,5,1,3,155,Apartamento Zurriola Jazz by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/be3f5d1c-f78d-4d6d-8e6d-a61fc3645a2f.1.3
homeawp1780189,https://www.homeaway.es/p1780189,-1.9723329,43.3233048,2017-10-14 13:19:39.978000,2018-01-04 04:23:01.478000,homeaw1780189,Apartamento,2,4,14,3,150,Apartamento Zurriola Beach 1 by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/3693e7d0-cbe6-4b5a-b6f0-61b1e0846cd4.1.3
homeawp8679879,https://www.homeaway.es/p8679879,-1.9723329,43.3233048,2018-04-15 05:37:58.500000,2018-04-16 19:06:28.932000,homeaw8679879,Apartamento,2,4,0,2,248,"En el centro de San Sebastian con Internet, Ascensor, Aparcamiento, Balcon (917257)   ",https://imagesus-ssl.homeaway.com/mda01/db3e64c6-644f-4cd8-b529-612f5dec9ee9.1.3
homeawp6906108,https://www.homeaway.es/p6906108,-1.97327971,43.32222735,2017-10-14 13:20:42.717000,2018-01-08 14:02:56.712000,homeaw6906108,Apartamento,3,6,14,3,181,Apartamento Mirakruz T by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/c7d248c4-5ca7-44d6-946f-e67c4b29d1fe.1.3
homeawp6906109,https://www.homeaway.es/p6906109,-1.97327971,43.32222735,2017-10-14 13:19:54.172000,2018-01-08 14:02:51.813000,homeaw6906109,Apartamento,3,6,27,3,183,Apartamento Mirakruz H by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/870600fe-2043-4a16-89ad-c8896d6e913e.1.3
homeawp6720918,https://www.homeaway.es/p6720918,-1.973261,43.3228412,2017-10-14 13:20:36.550000,2018-01-08 14:02:55.485000,homeaw6720918,Apartamento,2,5,12,3,149,Apartamento Karkizano by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/7e814cbf-e79a-4eba-bdc3-300b2c0f465c.1.3
homeawp1232677,https://www.homeaway.es/p1232677,-1.97302373,43.32290069,2017-10-14 13:19:45.138000,2018-01-08 13:51:16.120000,homeaw1232677,Apartamento,1,2,1,3,131,SWEET HOME apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/47283a96-e337-41f1-822a-7891aff03a18.1.3
homeawp8084535,https://www.homeaway.es/p8084535,-1.9728628,43.322768,2017-10-14 13:19:51.024000,2018-04-16 19:13:14.549000,homeaw8084535,Apartamento,1,2,0,3,220,CARQUIZANO * Always Easy   ,https://imagesus-ssl.homeaway.com/mda01/86287e2b-082a-43ee-8b8b-262a3dee8746.1.3
homeawp1944035,https://www.homeaway.es/p1944035,-1.97301414,43.32295321,2017-10-14 13:18:55.841000,2018-04-16 19:00:14.787000,homeaw1944035,Piso,2,5,26,3,80,Piso de playa en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/a1558ac7-7ea7-4cf2-9126-ed428f408b88.1.3
homeawp1663312,https://www.homeaway.es/p1663312,-1.97258771,43.32421722,2017-10-14 13:19:57.607000,2018-01-08 14:02:53.237000,homeaw1663312,Apartamento,3,6,0,3,210,ARTETXE2 apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/3e8ceb8f-3059-4e13-99ba-921920011853.1.3
homeawp6557116,https://www.homeaway.es/p6557116,-1.97251093,43.32440566,2017-10-14 13:19:03.651000,2018-04-16 19:10:04.321000,homeaw6557116,Piso,2,4,14,2,216,"A un paso de la playa, completamente renovado, !una delicia que debes disfrutar!   ",https://imagesus-ssl.homeaway.com/mda01/16b7bd60-4058-4a3e-b01b-8b57e90f83b6.1.3
homeawp6720928,https://www.homeaway.es/p6720928,-1.9734052,43.3242564,2017-10-14 13:20:36.550000,2018-01-08 14:02:55.519000,homeaw6720928,Apartamento,1,3,12,3,132,Apartamento Mur by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/3a7b3e28-10d9-4cae-a6e5-5562149bd99c.1.3
homeawp8679838,https://www.homeaway.es/p8679838,-1.9734052,43.3242564,2018-04-15 05:37:58.500000,2018-04-16 19:06:26.556000,homeaw8679838,Apartamento,1,3,0,2,313,"En el centro de San Sebastian con Internet, Ascensor, Aparcamiento, Balcon (917206)   ",https://imagesus-ssl.homeaway.com/mda01/8e1e9d69-99f4-4895-941c-202efdd53a91.1.3
homeawp8567052,https://www.homeaway.es/p8567052,-1.97324558,43.32484995,2018-04-15 05:38:00.797000,2018-04-16 19:07:46.687000,homeaw8567052,Apartamento,2,4,0,2,268,ZURRIOLA * Always Easy   ,https://imagesus-ssl.homeaway.com/mda01/efd4d0b0-39fe-4edb-bd1c-0ac492f6e181.1.3
homeawp8132842,https://www.homeaway.es/p8132842,-1.97294497,43.32481104,2017-10-14 13:21:03.614000,2018-01-08 14:02:58.424000,homeaw8132842,Apartamento,1,2,0,2,156,ZURRIOLA BEACH TERRACE (ESS00063)   ,https://imagesus-ssl.homeaway.com/mda01/49577fdc-ef32-459b-a219-f3b40ca37ec4.1.3
homeawp1109527,https://www.homeaway.es/p1109527,-1.9729047,43.3249969,2017-10-14 13:20:00.527000,2018-01-08 13:50:38.858000,homeaw1109527,Apartamento,2,5,9,3,154,Apartamento Bermingham by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/cfb17506-5189-4e09-b8e0-b8c4ae0e5c48.1.3
homeawp1780188,https://www.homeaway.es/p1780188,-1.9729335,43.3250182,2017-10-14 13:20:27.476000,2018-01-08 14:02:55.008000,homeaw1780188,Apartamento,2,5,16,3,170,Apartamento Luna by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/0e9e7954-505b-4148-9766-134b29b4c904.1.3
homeawp6906111,https://www.homeaway.es/p6906111,-1.9733644,43.3249801,2017-10-14 13:19:15.047000,2018-04-16 19:14:28.511000,homeaw6906111,Apartamento,2,6,6,3,377,Apartamento Zurriola Zinema by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/4225fd52-4cdc-4acd-a255-89a0dec83cc7.1.3
homeawp6481754,https://www.homeaway.es/p6481754,-1.97337,43.3254,2017-10-14 13:19:17.969000,2017-12-04 12:17:26.046000,homeaw6481754,Apartamento,4,8,2,0,258,Hollywood La Zurriola - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/e919aabd-b27f-402f-b854-e1533489f8f1.1.3
homeawp8087533,https://www.homeaway.es/p8087533,-1.9733661,43.3253651,2017-10-14 13:19:54.172000,2018-01-08 14:02:53.001000,homeaw8087533,Apartamento,4,8,1,0,237,Santa Barbara Terrace - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/b16c05f6-d26e-4bd7-a125-f1c242c8b589.1.3
homeawp8341661,https://www.homeaway.es/p8341661,-1.9733661,43.3253651,2017-10-14 13:21:19.051000,2018-01-08 14:03:00.128000,homeaw8341661,Apartamento,4,8,0,0,237,Santa Monica Iberorent Apartments - Para 8 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/c892d64e-a3c2-41ae-ba2a-a34e79a7dae7.1.3
homeawp8341662,https://www.homeaway.es/p8341662,-1.9733661,43.3253651,2017-10-14 13:19:57.607000,2018-01-08 14:02:53.204000,homeaw8341662,Apartamento,4,8,1,0,200,Malibu Iberorent Apartments - Para 8 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/956ccccc-d94f-462a-b555-6dce800e02a3.1.3
homeawp8351612,https://www.homeaway.es/p8351612,-1.9733661,43.3253651,2017-10-14 13:20:03.281000,2018-01-08 14:02:54.702000,homeaw8351612,Apartamento,4,8,1,0,237,001 / SAN DIEGO - Apartamento para 8 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/96f751db-7fbc-4f93-a4d1-d88a74ba90d9.1.3
homeawp8341664,https://www.homeaway.es/p8341664,-1.9728499,43.3254379,2017-10-14 13:19:57.607000,2018-01-08 14:02:53.681000,homeaw8341664,Apartamento,4,8,0,0,0,Cantabric - Iberorent Apartments - Apartamento para 8 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/bc5425f2-0261-4e18-b52f-3e85949b2f22.1.3
homeawp8341667,https://www.homeaway.es/p8341667,-1.9728499,43.3254379,2017-10-14 13:21:19.051000,2018-04-16 19:05:30.931000,homeaw8341667,Apartamento,4,8,0,0,308,Pacific Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/c005837b-44b5-4491-8377-441d62f5cb4d.1.3
homeawp6960874,https://www.homeaway.es/p6960874,-1.9728608,43.3246869,2017-10-14 13:20:00.527000,2018-04-16 19:19:20.355000,homeaw6960874,Apartamento,2,4,0,3,191,CALIFORNIA apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/92739c4f-5786-4b6e-9f41-82c8dabafaae.1.3
homeawp1691745,https://www.homeaway.es/p1691745,-1.9720091,43.3250365,2017-10-14 13:19:48.027000,2017-12-27 18:42:43.046000,homeaw1691745,Apartamento,3,6,1,2,158,"Renovado, a pasos de la playa, 6 pers, WIFI   ",https://imagesus-ssl.homeaway.com/mda01/2c8e8413-0d86-4243-b494-773e26f0de65.1.3
homeawp8213162,https://www.homeaway.es/p8213162,-1.9713878,43.3251194,2017-10-14 13:21:03.614000,2018-01-08 14:02:58.561000,homeaw8213162,Apartamento,3,8,4,0,210,Apartamento seis personas en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/816ef9a4-31bf-4ffa-a11a-bb15a1a0a25b.1.3
homeawp8213173,https://www.homeaway.es/p8213173,-1.9713878,43.3251194,2017-10-14 13:21:03.614000,2017-12-23 22:46:49.301000,homeaw8213173,Apartamento,3,6,0,0,164,Apartamento seis personas en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/dc56dcc6-e785-41c2-bb1c-c50b23f64c6a.1.3
homeawp8213175,https://www.homeaway.es/p8213175,-1.9713878,43.3251194,2017-10-14 13:21:03.614000,2018-01-08 14:02:58.697000,homeaw8213175,Apartamento,2,4,0,0,124,Atico con terraza en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/d39b7f52-625d-41da-9fcb-6cc41063b43e.1.3
homeawp8213176,https://www.homeaway.es/p8213176,-1.9713878,43.3251194,2017-10-14 13:21:03.614000,2018-01-08 14:02:58.628000,homeaw8213176,Apartamento,3,6,0,0,168,Apartamento seis personas en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/4e0516e4-17fb-4204-85d4-501d88a8e34a.1.3
homeawp8345377,https://www.homeaway.es/p8345377,-1.9713878,43.3251194,2017-10-14 13:21:19.051000,2018-01-08 14:03:00.196000,homeaw8345377,Apartamento,3,8,0,0,218,Apartamento seis personas en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/7f13bf18-be6a-4374-bde9-2028d721f820.1.3
homeawp8539704,https://www.homeaway.es/p8539704,-1.9713878,43.3251194,2018-03-31 20:15:19.699000,2018-04-16 19:05:34.935000,homeaw8539704,Apartamento,3,8,0,0,159,Apartamento ocho personas en Centro - gros.   ,https://imagesus-ssl.homeaway.com/mda01/531252ae-0ab8-4141-b96d-dffb79582e7e.1.3
homeawp6865824,https://www.homeaway.es/p6865824,-1.9713537,43.3254787,2017-10-14 13:20:03.281000,2018-01-08 14:02:54.634000,homeaw6865824,Apartamento,3,7,0,2,120,San Francisco 54 by Forever Apartments   ,https://imagesus-ssl.homeaway.com/mda01/ccf64bac-56d1-4137-8f24-c2ddcbe6670b.1.3
homeawp6117249,https://www.homeaway.es/p6117249,-1.97200433,43.32523855,2017-10-14 13:19:57.607000,2018-01-08 14:02:53.271000,homeaw6117249,Apartamento,2,4,9,3,114,"GROS Tranquilo apartamento 100 metros de la Playa de la Zurriola, Noreg ESS00575   ",https://imagesus-ssl.homeaway.com/mda01/3ae462ad-ab03-4c40-bbcb-419791a61216.1.6
homeawp8286031,https://www.homeaway.es/p8286031,-1.97215728,43.32569757,2017-10-14 13:19:37.565000,2018-01-08 14:02:50.370000,homeaw8286031,Apartamento,3,6,1,3,116,SURF ZURRIOLA . Avd. de Navarra   ,https://imagesus-ssl.homeaway.com/mda01/763a49af-d92f-4ee4-b739-9c45322985ff.1.4
homeawp6960390,https://www.homeaway.es/p6960390,-1.9715204,43.3261846,2017-10-14 13:19:42.390000,2018-04-16 19:12:10.979000,homeaw6960390,Apartamento,3,8,1,2,191,Zurriola Suites 2 by Forever Apartments   ,https://imagesus-ssl.homeaway.com/mda01/e53e3f1a-85a1-4223-8188-a042655691e9.1.3
homeawp8368394,https://www.homeaway.es/p8368394,-1.97131945,43.32683353,2017-10-14 13:21:22.047000,2018-01-08 14:03:00.534000,homeaw8368394,Apartamento,3,6,0,3,179,IPANEMA apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/521a943a-1409-44b5-949b-d8c27cb67b96.1.3
homeawp6815758,https://www.homeaway.es/p6815758,-1.9725896,43.3259288,2017-10-14 13:19:39.978000,2018-01-08 14:02:50.786000,homeaw6815758,Apartamento,4,7,1,0,0,Ocean Beach - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/42903350-a125-44bc-9609-310d07746909.1.3
homeawp8374505,https://www.homeaway.es/p8374505,-1.9725776,43.3259393,2017-10-14 13:21:22.047000,2018-01-08 14:03:00.636000,homeaw8374505,Apartamento,3,6,0,0,0,"001 / COSTA DONOSTI, next to La Zurriola beach - Apartamento para 6 personas en San Sebastian   ",https://imagesus-ssl.homeaway.com/mda01/1b6e481c-4dcf-45bb-b6a3-0e781ec1be37.1.3
homeawp6481755,https://www.homeaway.es/p6481755,-1.9726755,43.3258528,2017-10-14 13:19:35.257000,2018-01-08 14:02:50.023000,homeaw6481755,Apartamento,3,6,4,0,0,La Plage Zurriola - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/f1172e80-3196-4c08-85a2-b2a2022970e0.1.3
homeawp6811960,https://www.homeaway.es/p6811960,-1.9726755,43.3258528,2017-10-14 13:19:57.607000,2018-01-08 14:02:53.374000,homeaw6811960,Apartamento,4,6,0,0,0,Classic Beach - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/a142add1-59ab-4a1b-aaa3-6fb2ce8903dc.1.3
homeawp6826289,https://www.homeaway.es/p6826289,-1.9726755,43.3258528,2017-10-14 13:19:57.607000,2018-04-16 19:00:30.602000,homeaw6826289,Apartamento,3,6,2,0,273,La Terrace - Iberorent Apartments   ,https://imagesus-ssl.homeaway.com/mda01/40053b13-c82c-4976-8d7a-eeb46a5a6b9c.1.3
homeawp8341665,https://www.homeaway.es/p8341665,-1.9726755,43.3258528,2017-10-14 13:21:19.051000,2018-01-08 14:02:59.992000,homeaw8341665,Apartamento,3,6,0,0,0,Marea Iberorent Apartments - Para 6 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/3987e0a4-c42f-40c5-8154-7a0a610a4142.1.3
homeawp8341666,https://www.homeaway.es/p8341666,-1.9726755,43.3258528,2017-10-14 13:21:19.051000,2018-01-08 14:03:00.060000,homeaw8341666,Apartamento,3,6,0,0,0,Arena - Iberorent Apartments - Apartamento para 6 personas en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/f09fcd19-d3f5-4e77-86ed-6ae5b239288f.1.3
homeawp8086046,https://www.homeaway.es/p8086046,-1.97522466,43.3251657,2017-10-14 13:20:57.856000,2018-01-04 04:34:03.606000,homeaw8086046,Piso,2,6,0,3,167,GRAN VIA IV-frente playa-Kursaal-wifi-NoESS00306   ,https://imagesus-ssl.homeaway.com/mda01/fa3d0572-ce8f-4987-8d69-df99b75db620.1.3
homeawp6873021,https://www.homeaway.es/p6873021,-1.97522198,43.3251735,2017-10-14 13:19:39.978000,2018-04-16 19:19:39.231000,homeaw6873021,Piso,2,6,1,3,157,GRAN VIA IV-frente playa-junto Kursaal-wifi-No REGISTRO ESS00306     ,https://imagesus-ssl.homeaway.com/mda01/f9a3c611-572e-4922-a1a0-169d335f7276.1.3
homeawp8352043,https://www.homeaway.es/p8352043,-1.9753214,43.3250674,2017-10-14 13:21:19.051000,2018-04-16 19:01:54.884000,homeaw8352043,Apartamento,2,4,6,3,465,Apartamento Zurriola Loft by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/14d774c9-176e-4865-8b20-f94ce96f98c0.1.3
homeawp6202841,https://www.homeaway.es/p6202841,-1.9753214,43.3250674,2018-04-15 05:37:53.749000,2018-04-16 19:03:51.315000,homeaw6202841,Apartamento,2,4,9,6,332,"SAN SEBASTIAN,ZURRIOLA,piso de diseno frente al mar   ",https://imagesus-ssl.homeaway.com/mda01/23080f89-2600-4e8c-a688-05304900ded7.1.3
homeawp6906320,https://www.homeaway.es/p6906320,-1.975753,43.3249065,2017-10-14 13:20:42.717000,2018-04-16 19:01:58.975000,homeaw6906320,Apartamento,2,5,11,3,511,Apartamento Kantauri by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/4f70a6fc-c1cf-47aa-812f-9d290b7b2952.1.3
homeawp6874471,https://www.homeaway.es/p6874471,-1.9756528,43.3247188,2017-10-14 13:20:42.717000,2017-11-05 10:10:47.149000,homeaw6874471,Apartamento,3,6,7,3,197,Apartamento Ondartza by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/20606cb5-988a-4096-a94a-e33fa59da5f6.1.3
homeawp8428645,https://www.homeaway.es/p8428645,-1.9756528,43.3247188,2017-10-27 16:27:14.163000,2018-04-16 19:11:10.806000,homeaw8428645,Casa,3,6,2,2,252,BETI JAI - Excelente apartamento a escasos 80 metros de la playa y con aire acondicionado   ,https://imagesus-ssl.homeaway.com/mda01/3f4f7fcb-d216-4614-be50-313a0cfa34e0.1.3
homeawp1458731,https://www.homeaway.es/p1458731,-1.9757727,43.3246284,2017-10-14 13:20:24.707000,2018-01-04 04:28:16.449000,homeaw1458731,Apartamento,2,5,4,3,158,Apartamento Aquarium by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/bdc004f6-9a55-47b9-97e0-3ad336e7945a.1.3
homeawp8288357,https://www.homeaway.es/p8288357,-1.97541465,43.32458873,2017-10-14 13:21:16.200000,2018-01-08 14:02:59.754000,homeaw8288357,Apartamento,2,4,0,2,140,KURSAAL * Always Easy   ,https://imagesus-ssl.homeaway.com/mda01/cf49bdb0-6ff3-4beb-a26d-8e16222d5fe8.1.3
homeawp6960896,https://www.homeaway.es/p6960896,-1.974748,43.325087,2017-10-14 13:20:00.527000,2018-01-08 14:02:54.262000,homeaw6960896,Apartamento,2,4,0,3,182,KURSAAL apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/5790c33c-5751-494c-9f91-dd33edd7ef11.1.3
homeawp6965029,https://www.homeaway.es/p6965029,-1.974748,43.325087,2017-10-14 13:20:54.888000,2018-01-08 14:02:57.434000,homeaw6965029,Apartamento,4,8,0,3,359,GRANDVIEW apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/d193bb76-370c-45c5-aca4-b71627819d7b.1.3
homeawp6877711,https://www.homeaway.es/p6877711,-1.974305,43.3247097,2017-10-14 13:19:05.893000,2018-04-16 19:06:42.078000,homeaw6877711,Apartamento,3,5,7,2,0,LUXURY. ZURRIOLA BEACH.   ,https://imagesus-ssl.homeaway.com/mda01/8702b335-10af-4756-9d82-03b19421c2b9.1.3
homeawp6865823,https://www.homeaway.es/p6865823,-1.9741028,43.3253611,2017-10-14 13:19:39.978000,2018-04-16 19:03:32.066000,homeaw6865823,Apartamento,3,8,2,2,195,Zurriola view by Forever Apartments   ,https://imagesus-ssl.homeaway.com/mda01/bbeebfad-bb5f-4d84-a387-a2eccf6d17ed.1.3
homeawp1923025,https://www.homeaway.es/p1923025,-1.97403208,43.32523855,2017-10-14 13:20:33.118000,2018-01-08 14:02:55.248000,homeaw1923025,Apartamento,3,7,0,3,229,SUNSET Apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/678452d0-c351-4c73-8841-3258c3adf4bb.1.3
homeawp4550687,https://www.homeaway.es/p4550687,-1.9739408,43.3256595,2017-10-14 13:21:22.047000,2018-01-08 14:03:00.567000,homeaw4550687,Apartamento,1,2,0,1,102,Hermoso apartamento con vistas al mar!   ,https://imagesus-ssl.homeaway.com/mda01/2f549361-63f0-47eb-a48a-7c84f5b09023.1.3
homeawp6656513,https://www.homeaway.es/p6656513,-1.97393215,43.32553864,2017-10-14 13:18:55.841000,2018-04-16 19:05:17.254000,homeaw6656513,Apartamento,0,2,29,3,116,Vistas al mar y a la playa en el centro de la ciudad   ,https://imagesus-ssl.homeaway.com/mda01/0c6a2707-bb6e-4893-8d5d-6de4818c979f.1.3
homeawp6978456,https://www.homeaway.es/p6978456,-1.9739322,43.3255368,2017-10-14 13:19:17.969000,2018-01-04 04:18:09.921000,homeaw6978456,Apartamento,2,4,1,3,200,MAR Y PLAYA apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/bdd87e61-753a-452c-aa9b-c997dabacebc.1.3
homeawp767068vb,https://www.homeaway.es/p767068vb,-1.9735809,43.32551124,2017-10-14 13:19:05.893000,2018-04-16 19:03:43.585000,homeaw767068vb,Apartamento,2,4,9,3,306,Aplicacion de la terraza de la playa Zurriola. Vistas impresionantes al mar y a la playa   ,https://imagesus-ssl.homeaway.com/mda01/2b0566c1-553d-4a56-be99-58e479dfa7d1.1.3
homeawp1835448,https://www.homeaway.es/p1835448,-1.973529,43.325043,2017-10-14 13:19:42.390000,2018-04-16 19:12:38.063000,homeaw1835448,Apartamento,3,6,1,0,353,Friendly Rentals El Apartamento Zabaleta en San Sebastian   ,https://imagesus-ssl.homeaway.com/mda01/f59a2730-5441-46ed-aec9-1b66ec159fba.1.3
homeawp6809584,https://www.homeaway.es/p6809584,-1.9735106,43.324919,2017-10-14 13:20:39.585000,2018-04-16 19:15:42.421000,homeaw6809584,Apartamento,2,4,12,3,419,Apartamento Zabaleta Beach by FeelFree Rentals   ,https://imagesus-ssl.homeaway.com/mda01/57ab9aed-b6d1-4c75-99a6-040e36178797.1.3
homeawp6949023,https://www.homeaway.es/p6949023,-1.97387892,43.32433714,2017-10-14 13:19:10.489000,2018-04-16 19:02:57.699000,homeaw6949023,Apartamento,2,4,3,7,136,"Bonito apartamento para 4 personas en el centro, cerca de la playa.  WI-FI y AC.   ",https://imagesus-ssl.homeaway.com/mda01/5423479f-776e-4ddf-a050-94522e6b1cc5.1.3
homeawp1663302,https://www.homeaway.es/p1663302,-1.97457034,43.32436481,2017-10-14 13:20:24.707000,2018-04-16 19:17:39.271000,homeaw1663302,Apartamento,3,5,0,3,224,HOME apartment - PEOPLE RENTALS   ,https://imagesus-ssl.homeaway.com/mda01/a9c9fe2e-b5b9-4cd4-9ada-cc76929a3238.1.3
homeawp1691744,https://www.homeaway.es/p1691744,-1.974622,43.3242993,2017-10-14 13:20:24.707000,2018-04-16 19:17:41.405000,homeaw1691744,Apartamento,2,4,0,2,193,"Renovado, luminoso, pegado a la playa, 4 personas, WIFI   ",https://imagesus-ssl.homeaway.com/mda01/885f06b0-f9b5-4ad1-bd4e-9f0dec4da187.1.3
