id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
onlyap599230518a46554e81f28886115,https://www.only-apartments.es/_/917329,-1.981939699999998,43.31993569999999,2018-04-17 11:35:54.359000,2018-04-18 18:37:56.727000,onlyap917329,Apartamento,,5,,2,
onlyap599230518a46554e81f28886116,https://www.only-apartments.es/_/917343,-1.981939699999998,43.31993569999999,2018-04-17 11:39:09.233000,2018-04-18 21:32:50.052000,onlyap917343,Apartamento,,7,,3,
onlyap599230518a46554e81f28886117,https://www.only-apartments.es/_/917238,-1.9818949699401855,43.32011988098076,2018-04-17 11:37:43.672000,2018-04-18 20:30:36.411000,onlyap917238,Apartamento,,6,,3,
onlyap599230518a46554e81f28886118,https://www.only-apartments.es/_/917265,-1.9812721000000693,43.3204066,2018-04-17 11:33:34.064000,2018-04-24 11:11:12.636000,onlyap917265,Apartamento,,4,,2,
onlyap599230518a46554e81f28886119,https://www.only-apartments.es/_/513987,-1.9841498370483,43.321595440238,2018-03-31 17:54:29.300000,2018-04-18 17:08:48.238000,onlyap513987,Apartamento,,4,,2,
onlyap599230518a46554e81f28886120,https://www.only-apartments.es/_/917243,-1.984089,43.3216286,2018-04-17 11:38:17.704000,2018-04-18 20:58:22.778000,onlyap917243,Apartamento,,6,,3,
onlyap599230518a46554e81f28886121,https://www.only-apartments.es/_/917254,-1.9835580000000164,43.3206491,2018-04-17 11:38:22.843000,2018-04-18 21:02:01.694000,onlyap917254,Apartamento,,6,,2,
onlyap599230518a46554e81f28886122,https://www.only-apartments.es/_/917241,-1.983524799999941,43.3196154,2018-04-17 11:33:34.064000,2018-04-24 11:01:56.835000,onlyap917241,Apartamento,,4,,2,
onlyap599230518a46554e81f28886123,https://www.only-apartments.es/_/917225,-1.983524799999941,43.3196154,2018-04-17 11:33:34.069000,2018-04-24 11:03:40.102000,onlyap917225,Apartamento,,4,,2,
onlyap599230518a46554e81f28886124,https://www.only-apartments.es/_/639734,-1.983567,43.320049,2018-04-17 11:34:07.853000,2018-04-18 17:06:36.326000,onlyap639734,Apartamento,,4,,2,
onlyap599230518a46554e81f28886125,https://www.only-apartments.es/_/917321,-1.9841132000000243,43.3205923,2018-04-17 11:38:13.720000,2018-04-18 20:51:00.317000,onlyap917321,Apartamento,,6,,4,
onlyap599230518a46554e81f28886126,https://www.only-apartments.es/_/917186,-1.984194811666839,43.32075700906317,2018-04-17 11:33:09.980000,2018-04-24 06:53:27.595000,onlyap917186,Apartamento,,4,,1,
onlyap599230518a46554e81f28886127,https://www.only-apartments.es/_/917280,-1.984194811666839,43.32075700906317,2018-04-17 11:33:09.983000,2018-04-24 06:56:48.691000,onlyap917280,Apartamento,,4,,1,
onlyap599230518a46554e81f28886128,https://www.only-apartments.es/_/917309,-1.9847850999999537,43.3214496,2018-04-17 11:38:13.724000,2018-04-18 20:54:27.598000,onlyap917309,Apartamento,,6,,3,
onlyap599230518a46554e81f28886129,https://www.only-apartments.es/_/917336,-1.9845101237297058,43.32171805047825,2018-04-17 11:32:31.315000,2018-04-24 01:31:31.133000,onlyap917336,Apartamento,,3,,1,
onlyap599230518a46554e81f28886130,https://www.only-apartments.es/_/917353,-1.9851682999999412,43.3176886,2018-04-17 11:35:54.360000,2018-04-18 18:38:50.753000,onlyap917353,Apartamento,,5,,3,
