id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230518a46554e81f28886114,https://www.homeaway.es/p8085902,-2.9234428,43.2574014,2017-10-14 13:18:44.283000,2018-01-08 14:02:41.078000,homeaw8085902,Piso,3,4,5,2,122
homeaw599230518a46554e81f28886115,https://www.homeaway.es/p3880118,-2.924356,43.25809,2017-10-14 13:18:50.181000,2017-12-31 11:09:06.868000,homeaw3880118,Casa Rural,25,5,0,0,45
homeaw599230518a46554e81f28886116,https://www.homeaway.es/p6876577,-2.9242299,43.2571323,2017-10-14 13:18:42.508000,2018-04-24 02:36:27.487000,homeaw6876577,Apartamento,1,4,2,3,148
homeaw599230518a46554e81f28886117,https://www.homeaway.es/p8089639,-2.9244194,43.2570816,2017-10-14 13:18:44.283000,2018-01-08 14:02:41.317000,homeaw8089639,Apartamento,1,4,0,1,94
homeaw599230518a46554e81f28886118,https://www.homeaway.es/p8653033,-2.92503536,43.25692673,2018-03-31 19:32:43.043000,2018-04-24 02:28:53.048000,homeaw8653033,Apartamento,1,4,0,2,126
homeaw599230518a46554e81f28886119,https://www.homeaway.es/p8609118,-2.92448151,43.25627943,2018-03-31 19:32:49.300000,2018-04-24 02:42:08.444000,homeaw8609118,Apartamento,2,4,0,2,290
homeaw599230518a46554e81f28886120,https://www.homeaway.es/p6957761,-2.92352843,43.2560084,2017-10-14 13:18:47.276000,2018-04-24 02:44:02.556000,homeaw6957761,Apartamento,2,5,0,2,127
homeaw599230518a46554e81f28886121,https://www.homeaway.es/p1620584,-2.9234709,43.2561221,2017-10-14 13:18:42.508000,2018-04-24 02:25:59.511000,homeaw1620584,Apartamento,2,5,39,2,125
homeaw599230518a46554e81f28886122,https://www.homeaway.es/p8445979,-2.9232956,43.2563001,2018-03-31 19:32:43.043000,2018-04-24 02:31:53.218000,homeaw8445979,Apartamento,2,6,0,2,178
homeaw599230518a46554e81f28886123,https://www.homeaway.es/p4428832,-2.92327582,43.25634209,2017-10-14 13:18:47.276000,2018-01-08 14:02:42.864000,homeaw4428832,Apartamento,1,4,0,1,116
homeaw599230518a46554e81f28886124,https://www.homeaway.es/p1815500,-2.9235239,43.256837,2017-10-14 13:18:42.508000,2018-04-24 02:45:37.282000,homeaw1815500,Apartamento,2,6,4,0,0
homeaw599230518a46554e81f28886125,https://www.homeaway.es/p2141181,-2.9232,43.25709,2017-10-14 13:18:45.718000,2018-04-24 02:31:22.480000,homeaw2141181,Apartamento,1,2,0,7,77
homeaw599230518a46554e81f28886126,https://www.homeaway.es/p8559189,-2.9232,43.25709,2018-03-31 19:33:09.424000,2018-04-24 03:01:35.345000,homeaw8559189,Apartamento,1,2,0,3,85
homeaw599230518a46554e81f28886127,https://www.homeaway.es/p8124962,-2.92320013,43.25708846,2017-10-14 13:18:53.074000,2017-11-05 09:49:59.936000,homeaw8124962,Apartamento,1,2,0,7,79
homeaw599230518a46554e81f28886128,https://www.homeaway.es/p8544606,-2.92320013,43.25708846,2018-01-18 20:31:30.587000,2018-04-24 02:43:28.654000,homeaw8544606,Apartamento,1,2,0,3,62
homeaw599230518a46554e81f28886129,https://www.homeaway.es/p6837991,-2.9235975,43.2559595,2017-10-14 13:18:47.276000,2017-12-04 12:04:53.968000,homeaw6837991,Apartamento,1,4,0,2,70
homeaw599230518a46554e81f28886130,https://www.homeaway.es/p1341916,-2.9235857,43.25552014,2017-10-14 13:18:42.508000,2018-04-24 02:26:18.598000,homeaw1341916,Apartamento,2,4,88,2,108
homeaw599230518a46554e81f28886131,https://www.homeaway.es/p1816591,-2.9235127,43.2543887,2017-10-14 13:18:44.283000,2018-04-24 02:47:34.588000,homeaw1816591,Apartamento,2,6,3,0,178
homeaw599230518a46554e81f28886132,https://www.homeaway.es/p8359846,-2.92623769,43.25497514,2017-10-14 13:18:48.812000,2017-11-05 09:44:17.897000,homeaw8359846,Apartamento,2,6,0,1,90
homeaw599230518a46554e81f28886133,https://www.homeaway.es/p6737383,-2.92512064,43.25486351,2018-03-31 19:32:45.405000,2018-04-24 02:36:30.231000,homeaw6737383,Apartamento,2,5,2,3,335
homeaw599230518a46554e81f28886134,https://www.homeaway.es/p8247476,-2.92726217,43.25466594,2017-10-14 13:18:44.283000,2018-04-24 02:38:05.369000,homeaw8247476,Piso,3,7,0,1,184
homeaw599230518a46554e81f28886135,https://www.homeaway.es/p8285141,-2.92522,43.25712,2017-10-14 13:18:48.812000,2018-04-24 02:43:25.995000,homeaw8285141,Apartamento,2,6,0,1,171
homeaw599230518a46554e81f28886136,https://www.homeaway.es/p6882115,-2.9254687,43.2569594,2017-10-14 13:18:45.718000,2018-01-08 14:02:42.314000,homeaw6882115,Piso,2,9,0,1,113
homeaw599230518a46554e81f28886137,https://www.homeaway.es/p1781535,-2.925575,43.2582098,2017-10-14 13:18:50.181000,2018-01-08 14:02:46.069000,homeaw1781535,Apartamento,1,4,32,2,123
homeaw599230518a46554e81f28886138,https://www.homeaway.es/p8388594,-2.92725479,43.25982478,2017-10-14 13:18:50.181000,2018-01-08 14:02:45.592000,homeaw8388594,Bedandbreakfast,1,2,0,1,69
homeaw599230518a46554e81f28886139,https://www.homeaway.es/p8428427,-2.92370623,43.25862679,2017-10-27 16:24:13.863000,2017-11-06 09:26:18.942000,homeaw8428427,Apartamento,2,6,0,3,204
homeaw599230518a46554e81f28886140,https://www.homeaway.es/p8558618,-2.92264302,43.25871284,2018-03-31 19:32:43.043000,2018-04-24 03:02:22.874000,homeaw8558618,Casa,2,4,0,1,90
homeaw599230518a46554e81f28886141,https://www.homeaway.es/p8090171,-2.9228921,43.2615514,2017-10-14 13:18:47.276000,2018-04-15 22:42:59.139000,homeaw8090171,Apartamento,1,4,0,2,127
homeaw599230518a46554e81f28886142,https://www.homeaway.es/p4609086,-2.9246908,43.2621544,2017-10-14 13:18:48.812000,2018-04-15 22:38:48.490000,homeaw4609086,Apartamento,2,4,1,2,125
homeaw599230518a46554e81f28886143,https://www.homeaway.es/p8163114,-2.92466934,43.2620372,2017-10-14 13:18:53.074000,2018-04-24 02:28:47.214000,homeaw8163114,Apartamento,2,4,8,2,124
homeaw599230518a46554e81f28886144,https://www.homeaway.es/p1815922,-2.9266035,43.2617998,2017-10-14 13:18:42.508000,2018-04-24 02:31:58.598000,homeaw1815922,Apartamento,2,4,2,0,196
homeaw599230518a46554e81f28886145,https://www.homeaway.es/p6038965,-2.9266035,43.2617998,2017-10-14 13:18:45.718000,2018-04-15 22:35:16.558000,homeaw6038965,Apartamento,2,4,15,2,159
homeaw599230518a46554e81f28886146,https://www.homeaway.es/p8310950,-2.9291884,43.2624695,2017-11-27 03:57:32.902000,2018-04-24 02:37:30.093000,homeaw8310950,Apartamento,3,8,0,2,230
homeaw599230518a46554e81f28886147,https://www.homeaway.es/p6974936,-2.931642,43.2610738,2017-10-14 13:18:45.718000,2017-12-27 18:25:28.506000,homeaw6974936,Apartamento,1,4,0,2,78
homeaw599230518a46554e81f28886148,https://www.homeaway.es/p8541822,-2.92968218,43.25951771,2018-01-18 20:31:30.587000,2018-04-24 02:27:25.371000,homeaw8541822,Apartamento,2,4,2,2,150
homeaw599230518a46554e81f28886149,https://www.homeaway.es/p8103807,-2.9286876,43.2575945,2017-10-14 13:18:44.283000,2018-04-04 11:16:42.449000,homeaw8103807,Piso,4,7,0,1,167
homeaw599230518a46554e81f28886150,https://www.homeaway.es/p1971420,-2.9362997,43.25480344,2017-10-14 13:18:42.508000,2018-04-24 02:26:05.968000,homeaw1971420,Apartamento,3,6,9,2,118
homeaw599230518a46554e81f28886151,https://www.homeaway.es/p2510743,-2.93636198,43.25898192,2017-10-14 13:18:42.508000,2018-01-08 14:02:39.512000,homeaw2510743,Apartamento,1,2,13,2,77
homeaw599230518a46554e81f28886152,https://www.homeaway.es/p8617391,-2.93654911,43.26290826,2018-03-31 19:32:39.791000,2018-04-24 02:30:22.320000,homeaw8617391,Apartamento,3,6,0,1,295
