listing_id,date
5781261,2015-11-25
5781261,2015-12-11
5781261,2015-12-24
5781261,2016-01-10
5781261,2016-02-17
5781261,2016-02-24
5781261,2016-03-02
5781261,2016-03-08
5781261,2016-03-15
5781261,2016-03-18
5781261,2016-03-23
5781261,2016-03-30
5781261,2016-04-05
5781261,2016-04-09
5781261,2016-04-15
5781261,2016-04-16
5781261,2016-04-22
5781261,2016-04-25
5781261,2016-05-31
5781261,2016-06-04
5781261,2016-06-07
5781261,2016-06-17
5781261,2016-06-22
5781261,2016-06-24
5781261,2016-07-03
5781261,2016-07-19
5781261,2016-08-31
5781261,2016-10-20
5781261,2016-11-05
5781261,2016-11-07
5781261,2016-11-12
5781261,2016-11-18
5781261,2016-11-24
5781261,2016-12-14
5781261,2016-12-21
5781261,2016-12-23
5781261,2017-01-03
5781261,2017-01-06
5781261,2017-01-29
5781261,2017-02-11
5781261,2017-02-21
5781261,2017-02-23
5781261,2017-02-24
5781261,2017-03-12
10013906,2016-01-02
10013906,2016-03-29
10013906,2016-04-01
10013906,2016-04-11
10013906,2016-04-29
10013906,2016-05-01
10013906,2016-05-08
10013906,2016-05-23
10013906,2016-06-13
10013906,2016-06-19
10013906,2016-06-24
10013906,2016-06-26
10013906,2016-07-05
10013906,2016-07-09
10013906,2016-07-10
10013906,2016-07-18
10013906,2016-08-11
10013906,2016-08-13
10013906,2016-08-20
16317631,2016-12-26
16317631,2016-12-28
16317631,2016-12-29
16317631,2017-01-01
16317631,2017-02-12
16317631,2017-02-19
16317631,2017-03-05
16317631,2017-03-12
16317631,2017-03-20
7372537,2015-07-25
7372537,2015-07-26
7372537,2015-08-04
7372537,2015-08-05
7372537,2015-08-12
7372537,2015-08-16
15924645,2017-02-21
7028461,2015-08-21
7028461,2016-03-02
7028461,2016-05-09
7028461,2016-05-31
7028461,2016-06-23
7028461,2016-10-07
7028461,2016-10-12
7028461,2016-10-13
7028461,2016-12-20
11924218,2016-11-11
11924218,2017-01-31
15985754,2017-01-01
15985754,2017-02-19
15985754,2017-03-05
10743698,2016-02-14
