"","id","url","longitude","latitude","found","revised","host.id","room_type","bedrooms","capacity","reviews","min_nights","price","name","img","barrio","umenores"
"1","airbnb20407971","https://www.airbnb.es/rooms/20407971",-1.9712928914466,43.3295333605072,"2017-08-17 01:41:15.789000","2017-09-08 06:36:16.192000","airbnb145535875","entire_home",2,3,0,6,95,"Apartamento con encanto, la primera vista, el mar","https://a0.muscache.com/im/pictures/d3e0ee40-8c46-4916-9d45-751a2c93f429.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"2","airbnb12163858","https://www.airbnb.es/rooms/12163858",-1.97157890536637,43.3273447722114,"2017-08-17 08:06:16.773000","2017-09-08 06:36:22.518000","airbnb40634373","entire_home",2,4,54,2,100,"Piso a primera linea de playa.No Registro ESS00065","https://a0.muscache.com/im/pictures/bfa9334a-67d9-4acf-b45c-5b26ae25d156.jpg?aki_policy=medium","Gros","Sag�es"
"3","airbnb20049421","https://www.airbnb.es/rooms/20049421",-1.9715283787599,43.3273792945166,"2017-08-17 08:06:44.848000","2017-09-08 06:36:28.093000","airbnb13367653","entire_home",2,3,2,2,115,"SAGUES II - frente a la Zurriola - Para 3 - WIFI","https://a0.muscache.com/im/pictures/1b282e84-7071-41cc-a2b5-9d57f9fbf3a0.jpg?aki_policy=medium","Gros","Sag�es"
"4","airbnb6984987","https://www.airbnb.es/rooms/6984987",-1.97099886799513,43.3273588916528,"2017-08-17 08:06:16.772000","2017-09-08 06:36:38.550000","airbnb36623039","entire_home",2,4,86,2,80,"Apartamento + Parking ESS 00291","https://a0.muscache.com/im/pictures/38e749b1-45e8-4a69-a968-6b4c3cc61011.jpg?aki_policy=medium","Gros","Sag�es"
"5","airbnb18030259","https://www.airbnb.es/rooms/18030259",-1.97099637306261,43.327600951265,"2017-08-17 08:06:16.773000","2017-09-08 06:36:44.103000","airbnb3952766","entire_home",1,3,11,2,100,"MONPAS Reformado junto a la playa","https://a0.muscache.com/im/pictures/e76c9be6-997d-4edf-a155-e4b35877adf4.jpg?aki_policy=medium","Gros","Sag�es"
"6","airbnb19939593","https://www.airbnb.es/rooms/19939593",-1.97051465758929,43.3274324913563,"2017-08-17 08:06:40.748000","2017-09-08 06:36:49.516000","airbnb37985139","entire_home",2,5,2,3,155,"WARUNG::Frente a la playa de la Zurriola","https://a0.muscache.com/im/pictures/00f37315-2990-48f6-9794-27a45f7f6da8.jpg?aki_policy=medium","Gros","Sag�es"
"7","airbnb6817855","https://www.airbnb.es/rooms/6817855",-1.97039058044706,43.3271569942455,"2017-08-17 08:06:44.848000","2017-09-08 06:36:55.478000","airbnb35700062","entire_home",1,2,10,2,80,"Vistas al Mar, Playa y Monte | Zurriola","https://a0.muscache.com/im/pictures/105999355/53757d79_original.jpg?aki_policy=medium","Gros","Sag�es"
"8","airbnb18954232","https://www.airbnb.es/rooms/18954232",-1.97037924612763,43.3273079406389,"2017-08-17 08:06:20.479000","2017-09-08 06:37:01.807000","airbnb33605920","private_room",1,2,16,1,54,"Private room close to the beach.","https://a0.muscache.com/im/pictures/48ef3b0c-c3b7-4cdb-978c-13dfe0242284.jpg?aki_policy=medium","Gros","Sag�es"
"9","airbnb14131984","https://www.airbnb.es/rooms/14131984",-1.97006839557556,43.3271137707913,"2017-08-17 08:06:53.221000","2017-09-08 06:37:07.302000","airbnb85246818","entire_home",1,2,1,3,139,"XIRIMIRI: romantico, terraza, vistas al mar","https://a0.muscache.com/im/pictures/6fd1f4ac-abf0-49cb-9e5b-279c6826c673.jpg?aki_policy=medium","Gros","Sag�es"
"10","airbnb18699540","https://www.airbnb.es/rooms/18699540",-1.96988230543975,43.3272050102581,"2017-08-17 08:06:40.748000","2017-09-08 06:37:13.124000","airbnb124008929","entire_home",1,4,4,1,174,"Bois et Fer","https://a0.muscache.com/im/pictures/2ed36b19-f5ab-4ded-a174-0490250ffd05.jpg?aki_policy=medium","Gros","Sag�es"
"11","airbnb4902102","https://www.airbnb.es/rooms/4902102",-1.96994502379398,43.3275628443147,"2017-08-17 08:06:32.576000","2017-09-08 06:37:19.170000","airbnb16300842","entire_home",1,2,10,1,170,"Modern&amp;new house infront the beach","https://a0.muscache.com/im/pictures/89544686/16854477_original.jpg?aki_policy=medium","Gros","Sag�es"
"12","airbnb17427845","https://www.airbnb.es/rooms/17427845",-1.97054392361912,43.327782240712,"2017-08-17 08:07:02.150000","2017-09-08 06:37:29.021000","airbnb64173390","entire_home",4,10,0,2,250,"Casa Eguino, en Gros. A 1 minuto de la Playa!!","https://a0.muscache.com/im/pictures/85253694-6526-4a6d-a68d-ac280495ac73.jpg?aki_policy=medium","Gros","Sag�es"
"13","airbnb14678064","https://www.airbnb.es/rooms/14678064",-1.97020884558639,43.3287096035287,"2017-08-17 08:06:44.848000","2017-09-08 06:37:34.656000","airbnb13367653","entire_home",3,5,5,2,110,"Sagues - frente a la playa Zurriola - TSS00030","https://a0.muscache.com/im/pictures/09527f2f-055c-45ca-980c-6bbf6af34058.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"14","airbnb20225612","https://www.airbnb.es/rooms/20225612",-1.96972598928642,43.3285197701426,"2017-08-17 08:06:16.773000","2017-09-08 06:37:40.050000","airbnb143310687","entire_home",1,2,2,1,165,"TownFeel - Overlooking the beach of La Zurriola.","https://a0.muscache.com/im/pictures/74a6f036-58ed-4370-b4fe-2143b133d0de.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"15","airbnb18441258","https://www.airbnb.es/rooms/18441258",-1.9696749141665,43.3289843859364,"2017-08-17 01:41:15.789000","2017-09-08 06:37:45.521000","airbnb15707672","entire_home",2,4,2,3,140,"Monpas | Zurriola, WiFi","https://a0.muscache.com/im/pictures/ce2c6a2c-7a8a-4af3-96e3-cf0ea84eae57.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"16","airbnb1445649","https://www.airbnb.es/rooms/1445649",-1.96953015865891,43.3276747093987,"2017-08-17 08:06:48.886000","2017-09-08 06:37:55.035000","airbnb7761111","entire_home",2,3,23,5,125,"MIRADOR MAR: terrace + parking (10eur/day)","https://a0.muscache.com/im/pictures/21490305/1c640afc_original.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"17","airbnb11833673","https://www.airbnb.es/rooms/11833673",-1.9693083852214,43.3278178285598,"2017-08-17 08:06:20.480000","2017-09-08 06:38:00.751000","airbnb63047716","entire_home",1,4,15,3,100,"Apartamento ideal para surfistas-ESS00932","https://a0.muscache.com/im/pictures/76bd7460-fc18-48c8-aa66-31741375159b.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"18","airbnb7655728","https://www.airbnb.es/rooms/7655728",-1.96932540204481,43.3274394239653,"2017-08-17 08:06:44.848000","2017-09-08 06:38:06.273000","airbnb15707672","entire_home",1,2,1,3,120,"Chloe | Zurriola, WiFi","https://a0.muscache.com/im/pictures/100705625/b68428a0_original.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"19","airbnb3339054","https://www.airbnb.es/rooms/3339054",-1.96975586698403,43.3271890940848,"2017-08-17 08:07:02.151000","2017-09-08 06:38:11.894000","airbnb16855092","entire_home",2,6,4,6,150,"ATICO FRENTE AL MAR Y TERRAZA.","https://a0.muscache.com/im/pictures/42342695/e3e98457_original.jpg?aki_policy=medium","Gros","Sag�es"
"20","airbnb8601329","https://www.airbnb.es/rooms/8601329",-1.96885562609212,43.3275060910149,"2017-08-17 08:06:20.479000","2017-09-08 06:38:17.687000","airbnb40678215","entire_home",0,2,44,3,120,"AURORA::Bonito apartamento vistas al mar","https://a0.muscache.com/im/pictures/110102586/46e64822_original.jpg?aki_policy=medium","Ategorrieta-Ulia","ATEGORRIETA- ULIA"
"21","airbnb798148","https://www.airbnb.es/rooms/798148",-1.96892349522833,43.3258958477453,"2017-08-17 08:06:09.405000","2017-09-08 06:38:27.834000","airbnb4203319","private_room",1,2,98,2,35,"Tranquilidad,vistas al mar + jardin","https://a0.muscache.com/im/pictures/11243261/2c0d7916_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"22","airbnb7071231","https://www.airbnb.es/rooms/7071231",-1.96924786110329,43.3264072445703,"2017-08-17 08:06:20.479000","2017-09-08 06:38:37.771000","airbnb17863260","private_room",1,3,15,3,58,"Habitacion vistas al mar 2+1 camas","https://a0.muscache.com/im/pictures/89698737/73bca28d_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"23","airbnb19078248","https://www.airbnb.es/rooms/19078248",-1.96938404700243,43.32639557901,"2017-08-17 08:06:13.126000","2017-09-08 06:38:43.276000","airbnb51308087","private_room",1,2,8,1,50,"Spacious twin room at Zurriola Beach.","https://a0.muscache.com/im/pictures/d7b86cc5-b36c-4273-b063-992f228b2be0.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"24","airbnb6489105","https://www.airbnb.es/rooms/6489105",-1.96936710910065,43.3261150773462,"2017-08-17 08:06:44.849000","2017-09-08 06:38:49.095000","airbnb2035832","entire_home",2,4,9,2,210,"Amazing Sea View: Surf, Beach + Private Parking","https://a0.muscache.com/im/pictures/35b268cd-e9b4-4cf1-b8c9-c68a4c09717d.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"25","airbnb776841","https://www.airbnb.es/rooms/776841",-1.96925997197133,43.3266060599723,"2017-08-17 08:06:28.538000","2017-09-08 06:38:54.660000","airbnb4096200","private_room",3,2,21,3,59,"Habitacion vistas al mar y ciudad","https://a0.muscache.com/im/pictures/12409064/c6c5919d_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"26","airbnb864709","https://www.airbnb.es/rooms/864709",-1.96973395317491,43.3268532821868,"2017-08-17 08:06:13.126000","2017-09-08 06:39:00.179000","airbnb4096200","private_room",3,1,24,3,29,"Habitacion junto a la playa de Gros","https://a0.muscache.com/im/pictures/37050901/6f92ed77_original.jpg?aki_policy=medium","Gros","Sag�es"
"27","airbnb3159884","https://www.airbnb.es/rooms/3159884",-1.97016543969919,43.3266870858917,"2017-08-17 08:06:24.459000","2017-09-08 06:39:05.732000","airbnb15707672","entire_home",1,2,9,3,130,"Ducasse | Zurriola, WiFi","https://a0.muscache.com/im/pictures/40255583/4acebaf4_original.jpg?aki_policy=medium","Gros","Sag�es"
"28","airbnb18954439","https://www.airbnb.es/rooms/18954439",-1.97027303981673,43.3266662745509,"2017-08-17 08:06:24.458000","2017-09-08 06:39:11.129000","airbnb33605920","private_room",1,2,16,1,54,"Private room","https://a0.muscache.com/im/pictures/7085f3ac-358a-4457-9cd7-a90b30365c70.jpg?aki_policy=medium","Gros","Sag�es"
"29","airbnb18486830","https://www.airbnb.es/rooms/18486830",-1.9703129891919,43.3269421286106,"2017-08-17 08:06:40.747000","2017-09-08 06:39:17.027000","airbnb51308087","private_room",1,2,9,1,92,"Double room at the beach","https://a0.muscache.com/im/pictures/46475e02-63bc-4f5e-a13d-75d7b84219e1.jpg?aki_policy=medium","Gros","Sag�es"
"30","airbnb17296956","https://www.airbnb.es/rooms/17296956",-1.97061823603988,43.3262204989063,"2017-08-17 08:06:57.862000","2017-09-08 06:39:31.221000","airbnb10725302","entire_home",2,4,1,2,70,"AIZLUR SI6D","https://a0.muscache.com/im/pictures/7aa42f1e-5786-4056-a828-4de7ac271415.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"31","airbnb5770437","https://www.airbnb.es/rooms/5770437",-1.97094376290516,43.3259552445287,"2017-08-17 08:06:57.863000","2017-09-08 06:39:36.899000","airbnb13367653","entire_home",3,5,25,2,160,"Miro - En Gros junto a La Zurriola. TSS00030","https://a0.muscache.com/im/pictures/1407e3c0-5129-4c00-b44a-dd9e57384818.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"32","airbnb4795889","https://www.airbnb.es/rooms/4795889",-1.97098308570136,43.3258188894453,"2017-08-17 08:06:16.773000","2017-09-08 06:39:43.368000","airbnb7770643","entire_home",2,6,56,2,80,"APARTAMENTO MIRADOR PLAYA WIFI 6PER","https://a0.muscache.com/im/pictures/d2107542-327a-41cc-bf34-57880b1b24d2.jpg?aki_policy=medium","Gros","Gros"
"33","airbnb7372537","https://www.airbnb.es/rooms/7372537",-1.97040622724766,43.3262278432163,"2017-08-17 08:06:44.849000","2017-09-08 06:39:49.044000","airbnb17952471","private_room",1,2,6,1,80,"Habitacion frente la playa Zurriola","https://a0.muscache.com/im/pictures/94073432/5ea1af47_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"34","airbnb3158979","https://www.airbnb.es/rooms/3158979",-1.97013502318903,43.3255448674779,"2017-08-17 08:06:09.406000","2017-09-08 06:39:54.956000","airbnb15707672","entire_home",1,2,22,3,120,"Capri | Zurriola, WiFi","https://a0.muscache.com/im/pictures/100233882/47177a0c_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"35","airbnb12449277","https://www.airbnb.es/rooms/12449277",-1.9708873312681,43.3256010737051,"2017-08-17 08:06:32.576000","2017-09-08 06:40:00.390000","airbnb51308087","private_room",1,2,13,1,92,"Private room with a bathroom","https://a0.muscache.com/im/pictures/ac08c25d-fdf7-476f-9b40-297463cfef7f.jpg?aki_policy=medium","Gros","Gros"
"36","airbnb13785803","https://www.airbnb.es/rooms/13785803",-1.97093827926568,43.3255473566207,"2017-08-17 08:06:09.405000","2017-09-08 06:40:06.180000","airbnb24583214","private_room",1,2,28,4,32,"Habitacion a medio minuto de la playa zurriola","https://a0.muscache.com/im/pictures/cf41f30d-1daf-421b-8399-9e821bf632b4.jpg?aki_policy=medium","Gros","Gros"
"37","airbnb19677734","https://www.airbnb.es/rooms/19677734",-1.97022578950435,43.3246724818049,"2017-08-17 08:06:24.458000","2017-09-08 06:40:12.041000","airbnb12747666","private_room",1,2,16,1,80,"B4 Big Bedroom with Private Bathroom","https://a0.muscache.com/im/pictures/877aa0ce-4069-4c1f-ad9f-8e798a5570b2.jpg?aki_policy=medium","Gros","Gros"
"38","airbnb19852956","https://www.airbnb.es/rooms/19852956",-1.97013518062506,43.3248656448135,"2017-08-17 08:06:16.773000","2017-09-08 06:40:17.572000","airbnb10725302","entire_home",3,8,3,2,65,"AIZLUR SI4I","https://a0.muscache.com/im/pictures/c0f35695-781b-4b0e-9d42-cd06c29b2527.jpg?aki_policy=medium","Gros","Gros"
"39","airbnb3251754","https://www.airbnb.es/rooms/3251754",-1.97008969682771,43.3248794272703,"2017-08-17 08:06:24.458000","2017-09-08 06:40:23.326000","airbnb15707672","entire_home",2,4,4,3,120,"Picasso | Zurriola, WiFi","https://a0.muscache.com/im/pictures/41315540/1a7181b3_original.jpg?aki_policy=medium","Gros","Gros"
"40","airbnb19943292","https://www.airbnb.es/rooms/19943292",-1.96952656178194,43.325612894405,"2017-08-17 08:06:32.576000","2017-09-08 06:40:36.887000","airbnb97242877","shared_room",1,2,6,1,60,"1 min from the beach twin room","https://a0.muscache.com/im/pictures/ee249f59-a71a-4151-ba65-e155f5a5be80.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"41","airbnb3584043","https://www.airbnb.es/rooms/3584043",-1.96929447995691,43.3256452815126,"2017-08-17 08:06:48.886000","2017-09-08 06:40:42.747000","airbnb17862112","entire_home",3,8,24,2,175,"4-8 personas, jardin,2parking Gros","https://a0.muscache.com/im/pictures/47050300/83f09922_original.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"42","airbnb4068944","https://www.airbnb.es/rooms/4068944",-1.9691212705565,43.3249354940648,"2017-08-17 08:06:28.539000","2017-09-08 06:40:48.575000","airbnb19632477","private_room",1,2,39,3,55,"Habitacion doble exterior-LSS00086","https://a0.muscache.com/im/pictures/a03a8690-a937-465e-8534-ab245a7a32be.jpg?aki_policy=medium","Ategorrieta-Ulia","Manteo"
"43","airbnb13257009","https://www.airbnb.es/rooms/13257009",-1.96941162673259,43.3241635518888,"2017-08-17 08:06:20.480000","2017-09-08 06:40:54.345000","airbnb12747666","private_room",1,2,56,1,75,"B2 PRIVATE CHAMBRE/ROOM 5 MINUTES FROM THE BEACH","https://a0.muscache.com/im/pictures/a60bd3b8-4ae7-480c-9703-37dbdc4a7a04.jpg?aki_policy=medium","Gros","Gros"
"44","airbnb10444083","https://www.airbnb.es/rooms/10444083",-1.96950406844044,43.3239133705462,"2017-08-17 08:06:57.864000","2017-09-08 06:40:59.626000","airbnb18192487","entire_home",2,4,0,2,88,"Zurriola , junto a la playa","https://a0.muscache.com/im/pictures/df7f65c3-b5a5-4ed1-a91c-fda97b738216.jpg?aki_policy=medium","Gros","Gros"
"45","airbnb19148264","https://www.airbnb.es/rooms/19148264",-1.96974707683186,43.323562829962,"2017-08-17 08:06:20.480000","2017-09-08 06:41:05.075000","airbnb133881181","entire_home",2,5,3,2,135,"Encantador piso (con parking) cerca playa ESS01212","https://a0.muscache.com/im/pictures/efba7fb6-27df-4787-96b9-7393bfff0045.jpg?aki_policy=medium","Gros","Gros"
"46","airbnb14086976","https://www.airbnb.es/rooms/14086976",-1.96946954244876,43.3234526089372,"2017-08-17 08:06:32.576000","2017-09-08 06:41:10.274000","airbnb15707672","entire_home",2,4,2,3,120,"Monet | La Zurriola, AC y Wi-Fi","https://a0.muscache.com/im/pictures/ed13df7f-3023-4627-91c9-bbcddd6d72e6.jpg?aki_policy=medium","Gros","Gros"
"47","airbnb1384704","https://www.airbnb.es/rooms/1384704",-1.96898233476789,43.3235923058142,"2017-08-17 08:06:40.747000","2017-09-08 06:41:16.565000","airbnb3411184","entire_home",2,4,35,3,110,"Agradable piso muy bien comunicado","https://a0.muscache.com/im/pictures/75015493/fa486738_original.jpg?aki_policy=medium","Gros","Gros"
"48","airbnb8143308","https://www.airbnb.es/rooms/8143308",-1.96869316459934,43.323154330796,"2017-08-17 08:06:09.405000","2017-09-08 06:41:22.859000","airbnb42996331","private_room",1,2,44,1,90,"Alquilo habitacion privada con bano","https://a0.muscache.com/im/pictures/103735713/a792c95e_original.jpg?aki_policy=medium","Gros","Gros"
"49","airbnb3550684","https://www.airbnb.es/rooms/3550684",-1.96890422627774,43.3224784778614,"2017-08-17 08:06:09.405000","2017-09-08 06:41:33.301000","airbnb17873844","private_room",1,2,61,1,50,"Habitacion Privada en Gros","https://a0.muscache.com/im/pictures/4be324dc-4c05-4e4b-b17b-43bd00014295.jpg?aki_policy=medium","Gros","Gros"
"50","airbnb14971729","https://www.airbnb.es/rooms/14971729",-1.9689347691753,43.3225535314974,"2017-08-17 08:06:13.126000","2017-09-08 06:41:39.148000","airbnb94296670","entire_home",4,10,65,1,175,"luminosa y con terraza:Playa Cine Kursaal ESS00043","https://a0.muscache.com/im/pictures/50d3a5d7-34a1-4f78-9dea-5eb4a524fdd2.jpg?aki_policy=medium","Gros","Gros"
"51","airbnb14464440","https://www.airbnb.es/rooms/14464440",-1.96958380401698,43.3224086404141,"2017-08-17 08:06:57.863000","2017-09-08 06:41:44.906000","airbnb40631970","entire_home",3,6,3,2,180,"Casa Marino luminoso y 500m playa","https://a0.muscache.com/im/pictures/b963bba1-946c-4d9e-be59-bebf17fe4620.jpg?aki_policy=medium","Gros","Gros"
"52","airbnb13528647","https://www.airbnb.es/rooms/13528647",-1.96943905254924,43.3231124750406,"2017-08-17 08:06:24.459000","2017-09-08 06:41:50.674000","airbnb12747666","private_room",1,2,57,1,75,"B1 BIG CHAMBRE/ROOM 5 MINUTES FROM THE BEACH","https://a0.muscache.com/im/pictures/2dd29ed7-f618-4bd4-ad1e-16e995ffa573.jpg?aki_policy=medium","Gros","Gros"
"53","airbnb19154412","https://www.airbnb.es/rooms/19154412",-1.97020749983541,43.3228928627774,"2017-08-17 08:06:24.458000","2017-09-08 06:41:55.880000","airbnb4409409","entire_home",2,4,2,2,60," ENJOY YOUR STAY NEAR THE SEA","https://a0.muscache.com/im/pictures/5f45e129-665e-4f43-863b-24a81db81128.jpg?aki_policy=medium","Gros","Gros"
"54","airbnb9497923","https://www.airbnb.es/rooms/9497923",-1.97014944947161,43.3222589548913,"2017-08-17 08:07:06.134000","2017-09-08 06:42:02.078000","airbnb8620322","entire_home",3,6,3,2,145,"Apt. in Gros - beach 6 min walk","https://a0.muscache.com/im/pictures/dcc2de50-4a90-4bae-92ec-a26bccd66726.jpg?aki_policy=medium","Gros","Gros"
"55","airbnb6982731","https://www.airbnb.es/rooms/6982731",-1.97054611853511,43.3228763273139,"2017-08-17 08:06:28.538000","2017-09-08 06:42:07.975000","airbnb25221342","entire_home",1,2,17,2,95,"Gros. A dos pasitos de la playa","https://a0.muscache.com/im/pictures/90108806/ce1d13b1_original.jpg?aki_policy=medium","Gros","Gros"
"56","airbnb19294125","https://www.airbnb.es/rooms/19294125",-1.97063010226404,43.3233697159092,"2017-08-17 08:06:20.479000","2017-09-08 06:42:13.669000","airbnb135108744","entire_home",2,4,6,2,129,"Coqueto apartamento en Gros","https://a0.muscache.com/im/pictures/a9ee0dc8-b26b-49ae-b190-77528628daa7.jpg?aki_policy=medium","Gros","Gros"
"57","airbnb3984792","https://www.airbnb.es/rooms/3984792",-1.97084790805147,43.3233371770878,"2017-08-17 08:06:36.625000","2017-09-08 06:42:19.467000","airbnb19632477","private_room",1,1,49,3,55,"HABITACIONES   EN   SAN  SEBASTIAN- LSS00086","https://a0.muscache.com/im/pictures/50115661/641e0db4_original.jpg?aki_policy=medium","Gros","Gros"
"58","airbnb4084944","https://www.airbnb.es/rooms/4084944",-1.97085859116797,43.3239856073065,"2017-08-17 08:06:09.406000","2017-09-08 06:42:25.553000","airbnb19632477","private_room",1,2,64,3,55,"Habitacion confortable  - LSS00086","https://a0.muscache.com/im/pictures/51370529/eb4e848a_original.jpg?aki_policy=medium","Gros","Gros"
"59","airbnb16133205","https://www.airbnb.es/rooms/16133205",-1.97050236975831,43.3237367218326,"2017-08-17 08:06:09.405000","2017-09-08 06:42:31.457000","airbnb105237788","entire_home",1,4,13,2,70,"GROS Apto. recien reformado a un paso de la playa","https://a0.muscache.com/im/pictures/1d13e5df-eb53-4f46-9846-1fa58bdd3990.jpg?aki_policy=medium","Gros","Gros"
"60","airbnb18520247","https://www.airbnb.es/rooms/18520247",-1.97039769115391,43.3237059383983,"2017-08-17 08:06:16.773000","2017-09-08 06:42:37.279000","airbnb125716505","private_room",1,2,17,1,33,"HOSPEDAJE EN SEPTIEMBRE","https://a0.muscache.com/im/pictures/c0e022c9-8305-4ef5-bfdb-79cf053a6451.jpg?aki_policy=medium","Gros","Gros"
"61","airbnb20522518","https://www.airbnb.es/rooms/20522518",-1.97024421733103,43.3235929377523,"2017-08-27 17:16:29.988000","2017-09-08 06:42:42.625000","airbnb145370134","entire_home",0,2,2,2,120,"ESTUDIO GROS - WIFI","https://a0.muscache.com/im/pictures/9e274c0c-205f-4ef0-bb6d-25ae5cf954b4.jpg?aki_policy=medium","Gros","Gros"
"62","airbnb20265470","https://www.airbnb.es/rooms/20265470",-1.96998946247323,43.3235630650561,"2017-08-17 08:06:09.406000","2017-09-08 06:42:48.162000","airbnb143810979","private_room",1,3,1,4,80,"Big Room Next To Beach!!","https://a0.muscache.com/im/pictures/a4474e60-e5f7-4c93-8b6f-5019566ad095.jpg?aki_policy=medium","Gros","Gros"
"63","airbnb19368687","https://www.airbnb.es/rooms/19368687",-1.96985102036119,43.3237468081126,"2017-08-17 08:06:53.220000","2017-09-08 06:42:54.331000","airbnb135774525","entire_home",2,3,5,3,120,"Apartamento coqueto cerca plaza Zurriola.","https://a0.muscache.com/im/pictures/598b7912-076a-4b33-b2bc-63ec636bdbd3.jpg?aki_policy=medium","Gros","Gros"
"64","airbnb11475300","https://www.airbnb.es/rooms/11475300",-1.97010975211067,43.3245908371105,"2017-08-17 08:06:13.126000","2017-09-08 06:43:04.432000","airbnb4409409","entire_home",2,4,31,2,60," ENJOY BEACH APARTMENT WITH TERRACE","https://a0.muscache.com/im/pictures/c9595923-000f-4bf0-af24-35165c42ed1b.jpg?aki_policy=medium","Gros","Gros"
"65","airbnb6671854","https://www.airbnb.es/rooms/6671854",-1.97039087503382,43.3243789421085,"2017-08-17 08:06:09.406000","2017-09-08 06:43:10.933000","airbnb12747666","private_room",1,2,49,1,75,"B3 HUGE ROOM+2 SINGLE BEDS+ SEA VIEWS FROM BALCONY","https://a0.muscache.com/im/pictures/ada6b1ae-a2ad-4a50-bc4c-6a1e31f82fc8.jpg?aki_policy=medium","Gros","Gros"
"66","airbnb11673029","https://www.airbnb.es/rooms/11673029",-1.9704216291322,43.3241518129983,"2017-08-17 08:06:28.538000","2017-09-08 06:43:17.983000","airbnb61980780","entire_home",3,6,57,2,125,"Precioso apartamento junto al mar.","https://a0.muscache.com/im/pictures/e289fdd6-7275-4ef6-9a54-56b4a0a5278f.jpg?aki_policy=medium","Gros","Gros"
"67","airbnb386301","https://www.airbnb.es/rooms/386301",-1.97070516803175,43.3241229189611,"2017-08-17 08:06:36.626000","2017-09-08 06:43:23.929000","airbnb1933529","entire_home",2,4,139,2,125,"Confortable next to surfing beach","https://a0.muscache.com/im/pictures/8852464/6c0de788_original.jpg?aki_policy=medium","Gros","Gros"
"68","airbnb12205069","https://www.airbnb.es/rooms/12205069",-1.97077501777363,43.3241660905959,"2017-08-17 08:06:48.886000","2017-09-08 06:43:29.283000","airbnb58357107","entire_home",2,4,0,2,50,"Zurriola beach. Wifi/parking","https://a0.muscache.com/im/pictures/82ae5fdc-6f54-42d8-bdd7-7afd703451a5.jpg?aki_policy=medium","Gros","Gros"
"69","airbnb18429373","https://www.airbnb.es/rooms/18429373",-1.9721882855237,43.3243297398398,"2017-08-17 08:06:09.406000","2017-09-08 06:43:35.510000","airbnb118590421","private_room",1,2,11,1,60,"Room #2 in the Center of Gros District","https://a0.muscache.com/im/pictures/2161712e-7d58-4cac-ab8a-1160c558f3c2.jpg?aki_policy=medium","Gros","Gros"
"70","airbnb17296289","https://www.airbnb.es/rooms/17296289",-1.9721613376148,43.3240121444057,"2017-08-17 08:06:48.887000","2017-09-08 06:43:40.930000","airbnb10725302","entire_home",3,6,2,2,65,"AIZLUR SI3I","https://a0.muscache.com/im/pictures/8fae27c4-75dc-45d7-9048-f64c4ea6ed80.jpg?aki_policy=medium","Gros","Gros"
"71","airbnb13180959","https://www.airbnb.es/rooms/13180959",-1.97205864862503,43.3235855546741,"2017-08-17 08:07:06.135000","2017-09-08 06:43:47.208000","airbnb68847323","private_room",1,3,0,1,45,"Kasa Miracruz habitacion cama doble mas individual","https://a0.muscache.com/im/pictures/bd87a33b-9c9f-4039-baca-f0140e36499e.jpg?aki_policy=medium","Gros","Gros"
"72","airbnb17931601","https://www.airbnb.es/rooms/17931601",-1.97220859457503,43.3234230041193,"2017-08-17 08:06:36.625000","2017-09-08 06:43:53.902000","airbnb122969311","private_room",1,1,8,2,32,"Room just 2 minutes from surfing beach","https://a0.muscache.com/im/pictures/1aa17c06-11d3-457b-b20e-61e2c13e77c0.jpg?aki_policy=medium","Gros","Gros"
"73","airbnb12727936","https://www.airbnb.es/rooms/12727936",-1.97187731076941,43.3235296025385,"2017-08-17 08:06:36.626000","2017-09-08 06:43:59.844000","airbnb6598471","entire_home",1,2,7,3,107,"SWEET HOME: TERRAZA, WIFI, PAREJAS","https://a0.muscache.com/im/pictures/44486b20-2c3d-481a-ba75-186ead659bd8.jpg?aki_policy=medium","Gros","Gros"
