id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20180912,lastreview_20180912,exists_20180912
airbnb599232778a46554f807af49f1,https://www.airbnb.com/rooms/8482514,-2.9234191906149043,43.23043002138774,2017-08-16 18:37:38.999000,2017-09-07 23:43:55.401000,airbnb44672813,private_room,1,2,11,2,55,0,0,0
airbnb599232778a46554f807af49f2,https://www.airbnb.com/rooms/1405167,-2.932887708164411,43.24845815162057,2017-08-17 08:00:45.699000,2018-05-29 14:57:38.165000,airbnb7174903,private_room,0,2,45,2,72,50,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f3,https://www.airbnb.com/rooms/17194754,-2.9374097464818947,43.25313442727329,2017-08-17 08:01:11.878000,2017-09-07 23:44:08.660000,airbnb48009998,entire_home,2,4,20,1,55,0,0,0
airbnb599232778a46554f807af49f4,https://www.airbnb.com/rooms/24282137,-2.9366395408038932,43.25301617413081,2018-05-25 04:23:55.799000,2018-05-29 14:54:55.531000,airbnb2900030,entire_home,2,2,1,1,96,16,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f5,https://www.airbnb.com/rooms/24637860,-2.9356368199286234,43.25310016832244,2018-05-25 04:24:06.457000,2018-05-29 14:58:49.217000,airbnb171181759,private_room,1,1,1,2,32,10,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f6,https://www.airbnb.com/rooms/6792544,-2.9341039177053454,43.252678586294984,2017-08-17 08:01:20.523000,2018-05-29 14:58:07.142000,airbnb35557036,entire_home,0,4,6,2,48,6,2016-01-01 00:00:00,1
airbnb599232778a46554f807af49f7,https://www.airbnb.com/rooms/3819164,-2.933569380151905,43.25291260103965,2017-08-17 08:01:00.078000,2018-05-29 14:56:22.194000,airbnb12336523,entire_home,3,4,298,1,78,324,2018-06-01 00:00:00,1
airbnb599232778a46554f807af49f8,https://www.airbnb.com/rooms/1318286,-2.933443634204594,43.25062546413718,2017-08-17 08:01:03.735000,2018-05-29 14:57:02.779000,airbnb7174903,private_room,0,2,86,2,60,95,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f9,https://www.airbnb.com/rooms/1346126,-2.9342777011012924,43.249726126805605,2018-05-07 02:37:21.042000,2018-05-29 14:55:47.080000,airbnb7174903,private_room,0,2,106,2,60,111,2016-07-01 00:00:00,1
airbnb599232778a46554f807af49f10,https://www.airbnb.com/rooms/6342565,-2.9321835870588018,43.25051819564122,2017-08-17 08:01:03.734000,2018-05-29 14:53:55.339000,airbnb33031656,private_room,0,2,106,1,47,139,2018-05-01 00:00:00,1
airbnb599232778a46554f807af49f11,https://www.airbnb.com/rooms/20791482,-2.9317413881923007,43.25282280355912,2018-05-07 02:37:21.042000,2018-05-29 14:58:43.171000,airbnb76072541,private_room,1,1,10,1,26,0,0,0
airbnb599232778a46554f807af49f12,https://www.airbnb.com/rooms/18531627,-2.931367954939172,43.2527285617083,2017-08-17 08:01:00.078000,2018-05-29 14:53:45.866000,airbnb128658986,private_room,1,2,68,2,42,85,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f13,https://www.airbnb.com/rooms/24541332,-2.9308483315763842,43.25192857860955,2018-05-25 04:24:03.999000,2018-05-29 14:57:47.629000,airbnb185386022,entire_home,2,4,1,2,180,1,2018-05-01 00:00:00,1
airbnb599232778a46554f807af49f14,https://www.airbnb.com/rooms/21654506,-2.929462454650366,43.251024838055784,2018-05-09 07:22:06.122000,2018-05-11 14:23:23.058000,airbnb148512835,private_room,0,2,3,1,31,0,0,0
airbnb599232778a46554f807af49f15,https://www.airbnb.com/rooms/5305118,-2.929135807333218,43.252832376603656,2017-08-17 08:01:07.716000,2018-05-29 14:57:15.022000,airbnb22917189,entire_home,3,5,17,4,144,18,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f16,https://www.airbnb.com/rooms/21656109,-2.9278084241282887,43.25146810939074,2018-05-09 07:22:06.122000,2018-05-11 14:23:04.181000,airbnb148512835,private_room,0,2,3,1,31,0,0,0
airbnb599232778a46554f807af49f17,https://www.airbnb.com/rooms/21652862,-2.927935838199349,43.25074776001804,2018-05-09 07:21:57.258000,2018-05-11 14:23:29.873000,airbnb148512835,private_room,0,2,2,1,34,0,0,0
airbnb599232778a46554f807af49f18,https://www.airbnb.com/rooms/23727993,-2.93069196516182,43.248077410640256,2018-05-07 02:37:21.042000,2018-05-29 14:54:05.405000,airbnb177867436,entire_home,3,3,11,2,66,29,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f19,https://www.airbnb.com/rooms/24696501,-2.931908285379221,43.246000896595866,2018-05-09 07:21:51.471000,2018-05-11 14:23:23.852000,airbnb186644111,private_room,1,3,1,1,306,1,2018-04-01 00:00:00,1
airbnb599232778a46554f807af49f20,https://www.airbnb.com/rooms/17336169,-2.9258138288404067,43.24599180705894,2017-08-17 08:00:52.878000,2017-09-07 23:45:03.297000,airbnb53835119,entire_home,3,4,11,2,75,0,0,0
airbnb599232778a46554f807af49f21,https://www.airbnb.com/rooms/10503635,-2.9245778491888235,43.2444507476402,2017-08-17 08:00:52.878000,2018-05-29 14:55:11.316000,airbnb50658602,private_room,0,2,30,2,48,50,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f22,https://www.airbnb.com/rooms/10449652,-2.92482160061092,43.24450012504568,2017-08-17 08:00:52.878000,2017-09-07 23:45:14.323000,airbnb53835119,entire_home,2,6,20,3,75,0,0,0
airbnb599232778a46554f807af49f23,https://www.airbnb.com/rooms/12756456,-2.9226598667691555,43.24803408811559,2017-08-17 08:00:52.878000,2018-05-29 14:58:10.567000,airbnb55770706,private_room,0,2,16,2,46,17,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f24,https://www.airbnb.com/rooms/18118304,-2.926761933693353,43.24799225601524,2017-08-17 08:00:52.878000,2017-09-07 23:45:25.653000,airbnb74087837,private_room,1,2,15,1,40,0,0,0
airbnb599232778a46554f807af49f25,https://www.airbnb.com/rooms/22398398,-2.927171645105835,43.24845227931545,2018-05-09 07:21:57.258000,2018-05-29 14:54:18.148000,airbnb126052154,private_room,1,2,34,1,30,60,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f26,https://www.airbnb.com/rooms/22449051,-2.927122200747016,43.24839449409359,2018-05-09 07:21:57.258000,2018-05-29 14:53:41.768000,airbnb126052154,private_room,1,2,24,1,30,55,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f27,https://www.airbnb.com/rooms/16864434,-2.926872548945567,43.24973884560596,2017-08-17 08:02:08.029000,2017-09-07 23:45:31.481000,airbnb74087837,entire_home,3,6,12,3,82,0,0,0
airbnb599232778a46554f807af49f28,https://www.airbnb.com/rooms/16585095,-2.925337900231316,43.25021409239379,2017-08-17 08:01:55.088000,2017-09-07 23:45:37.419000,airbnb74087837,private_room,1,2,39,1,39,0,0,0
airbnb599232778a46554f807af49f29,https://www.airbnb.com/rooms/18054688,-2.9264523696111215,43.25069593122941,2017-08-17 08:01:39.908000,2017-09-07 23:45:43.092000,airbnb74087837,private_room,1,2,41,1,31,0,0,0
airbnb599232778a46554f807af49f30,https://www.airbnb.com/rooms/21548522,-2.9272413394169794,43.25214700842675,2018-05-09 07:22:06.122000,2018-05-11 14:23:07.442000,airbnb148512835,entire_home,3,6,18,1,97,0,0,0
airbnb599232778a46554f807af49f31,https://www.airbnb.com/rooms/21555975,-2.9273814805917078,43.25198501423905,2018-05-09 07:22:06.122000,2018-05-11 14:23:25.980000,airbnb148512835,entire_home,4,6,4,1,97,0,0,0
airbnb599232778a46554f807af49f32,https://www.airbnb.com/rooms/24906526,-2.927383733061822,43.25263196258018,2018-05-09 07:22:06.122000,2018-05-11 14:23:13.798000,airbnb188191277,entire_home,2,5,0,2,490,0,0,0
airbnb599232778a46554f807af49f33,https://www.airbnb.com/rooms/23313465,-2.927431072158103,43.253062517315094,2018-05-09 07:22:06.122000,2018-05-29 14:54:31.040000,airbnb115677523,private_room,1,2,7,2,31,20,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f34,https://www.airbnb.com/rooms/643129,-2.9252091139551557,43.253336786174664,2017-08-17 08:02:24.924000,2018-05-29 14:57:53.755000,airbnb3215084,entire_home,0,4,82,1,96,82,2017-03-01 00:00:00,1
airbnb599232778a46554f807af49f35,https://www.airbnb.com/rooms/10780313,-2.923948265922776,43.252341605124286,2017-08-17 08:02:16.123000,2018-05-29 14:58:37.414000,airbnb55770706,private_room,0,2,35,2,40,37,2018-04-01 00:00:00,1
airbnb599232778a46554f807af49f36,https://www.airbnb.com/rooms/6832010,-2.9249370477040246,43.25251252065431,2017-08-17 08:01:39.907000,2018-05-29 14:55:28.238000,airbnb35704563,entire_home,0,6,257,2,88,289,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f37,https://www.airbnb.com/rooms/12622778,-2.9249094538144735,43.253397003785224,2017-08-17 08:01:31.508000,2018-05-29 14:55:59.603000,airbnb68531225,private_room,2,2,134,2,66,157,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f38,https://www.airbnb.com/rooms/24007276,-2.9245714319272014,43.253360055733985,2018-05-12 01:03:33.543000,2018-05-29 14:55:37.822000,airbnb7997032,private_room,2,2,9,1,64,34,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f39,https://www.airbnb.com/rooms/6807604,-2.9242752151546996,43.25316672318379,2017-08-17 08:01:55.088000,2017-09-07 23:46:12.317000,airbnb35636438,entire_home,2,5,55,2,85,0,0,0
airbnb599232778a46554f807af49f40,https://www.airbnb.com/rooms/10118733,-2.92419485913805,43.25328547957889,2017-08-17 08:01:35.709000,2018-05-12 06:21:48.878000,airbnb51925656,entire_home,2,3,66,3,73,0,0,0
airbnb599232778a46554f807af49f41,https://www.airbnb.com/rooms/20085260,-2.9239792702872833,43.25310168565264,2017-08-17 08:01:47.174000,2017-09-07 23:46:23.140000,airbnb124876530,entire_home,1,4,1,2,80,0,0,0
airbnb599232778a46554f807af49f42,https://www.airbnb.com/rooms/4669398,-2.9239093409704475,43.25289178463488,2017-08-17 08:01:51.090000,2017-09-07 23:46:30.065000,airbnb20611562,entire_home,1,2,184,3,55,0,0,0
airbnb599232778a46554f807af49f43,https://www.airbnb.com/rooms/5052407,-2.9230666611069545,43.25350725584488,2017-08-17 08:02:24.924000,2017-09-07 23:46:36.327000,airbnb26088618,private_room,1,2,96,2,50,0,0,0
airbnb599232778a46554f807af49f44,https://www.airbnb.com/rooms/24962044,-2.9230969638951843,43.25203539093916,2018-05-12 01:03:21.701000,2018-05-12 06:21:20.812000,airbnb16098091,entire_home,2,4,0,2,429,0,0,0
airbnb599232778a46554f807af49f45,https://www.airbnb.com/rooms/16952796,-2.9232961096978265,43.25039355626799,2017-08-17 08:02:24.925000,2017-09-07 23:46:41.700000,airbnb39008397,private_room,1,2,0,2,23,0,0,0
airbnb599232778a46554f807af49f46,https://www.airbnb.com/rooms/24812806,-2.9212825078820965,43.25058793897668,2018-05-09 07:22:01.314000,2018-05-29 14:55:43.954000,airbnb8721428,entire_home,0,5,0,1,149,1,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f47,https://www.airbnb.com/rooms/24812709,-2.9214314463978552,43.25098049595246,2018-05-25 04:23:58.825000,2018-05-29 14:55:49.922000,airbnb8721428,entire_home,0,3,0,1,116,1,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f48,https://www.airbnb.com/rooms/18854251,-2.921600717321295,43.25063581866421,2017-08-17 08:01:35.709000,2018-05-29 14:54:42.017000,airbnb131327114,private_room,1,2,101,2,34,134,2018-06-01 00:00:00,1
airbnb599232778a46554f807af49f49,https://www.airbnb.com/rooms/22301598,-2.9214288308077494,43.25089053126943,2018-05-09 07:22:01.314000,2018-05-29 14:56:50.048000,airbnb163017511,entire_home,3,4,16,2,78,36,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f50,https://www.airbnb.com/rooms/15001157,-2.922,43.25,2017-08-17 08:01:35.709000,2018-05-29 14:56:15.554000,airbnb88137236,entire_home,2,3,114,2,65,140,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f51,https://www.airbnb.com/rooms/7091429,-2.9220905513578517,43.25060642005214,2017-08-17 08:02:20.918000,2017-09-07 23:46:58.851000,airbnb37168609,private_room,1,2,1,1,65,1,2015-07-01 00:00:00,1
airbnb599232778a46554f807af49f52,https://www.airbnb.com/rooms/18244687,-2.9223259773244754,43.25138512315887,2017-08-17 08:01:35.709000,2018-05-29 14:58:25.714000,airbnb55770706,private_room,0,2,49,2,38,49,2018-05-01 00:00:00,1
airbnb599232778a46554f807af49f53,https://www.airbnb.com/rooms/20137478,-2.921543992522848,43.25132778730478,2017-08-17 08:01:31.508000,2017-09-07 23:47:09.997000,airbnb4294821,entire_home,2,5,2,2,65,0,0,0
airbnb599232778a46554f807af49f54,https://www.airbnb.com/rooms/20097923,-2.9217417433083717,43.251764028884224,2017-08-17 08:01:39.908000,2018-05-29 14:55:31.519000,airbnb34262214,private_room,1,2,24,2,59,27,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f55,https://www.airbnb.com/rooms/12893830,-2.9218859634084238,43.25199116056496,2017-08-17 08:01:47.175000,2018-05-29 14:58:28.811000,airbnb55770706,private_room,0,2,103,2,42,103,2018-05-01 00:00:00,1
airbnb599232778a46554f807af49f56,https://www.airbnb.com/rooms/17253402,-2.9213888170570486,43.25240356191143,2017-08-17 08:01:31.508000,2018-05-29 14:56:09.798000,airbnb116278239,entire_home,2,2,57,3,72,71,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f57,https://www.airbnb.com/rooms/4819249,-2.9217792252285983,43.252158260897836,2017-08-17 08:01:39.908000,2018-05-29 14:55:01.502000,airbnb19842451,entire_home,0,2,313,1,83,344,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f58,https://www.airbnb.com/rooms/13868457,-2.9220189463723507,43.25208999441986,2017-08-17 08:01:47.174000,2018-05-29 14:56:56.589000,airbnb65042652,entire_home,3,6,113,1,71,133,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f59,https://www.airbnb.com/rooms/15137723,-2.9220711910236425,43.2519989473184,2017-08-17 08:01:31.507000,2018-05-29 14:54:45.872000,airbnb83860754,private_room,2,2,36,2,102,49,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f60,https://www.airbnb.com/rooms/23932049,-2.9222540844057416,43.25190036002988,2018-05-12 01:03:21.700000,2018-05-29 14:57:41.245000,airbnb19608635,entire_home,2,4,5,2,86,24,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f61,https://www.airbnb.com/rooms/11905601,-2.922414654377316,43.25318302226686,2017-08-17 08:02:20.917000,2017-09-07 23:47:56.495000,airbnb63082491,private_room,1,2,20,1,30,0,0,0
airbnb599232778a46554f807af49f62,https://www.airbnb.com/rooms/1518078,-2.921,43.253,2018-05-12 01:03:35.741000,2018-05-29 14:55:53.039000,airbnb8103863,private_room,1,1,61,4,36,0,0,0
airbnb599232778a46554f807af49f63,https://www.airbnb.com/rooms/19202894,-2.921033081016053,43.2532932941624,2017-08-17 08:01:55.088000,2018-05-29 14:56:59.795000,airbnb34262214,entire_home,3,5,24,2,107,38,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f64,https://www.airbnb.com/rooms/18772859,-2.920829773180023,43.2535519746619,2017-08-17 08:01:31.508000,2018-05-29 14:56:53.247000,airbnb65042652,entire_home,4,8,68,1,83,85,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f65,https://www.airbnb.com/rooms/19689360,-2.920742615015612,43.253301157554795,2017-08-17 08:01:31.508000,2018-05-29 14:56:18.637000,airbnb117509631,private_room,1,3,23,2,55,29,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f66,https://www.airbnb.com/rooms/24614349,-2.9206317640672723,43.25302635134178,2018-05-12 01:03:35.741000,2018-05-12 06:22:24.173000,airbnb72829641,entire_home,1,4,0,2,64,0,0,0
airbnb599232778a46554f807af49f67,https://www.airbnb.com/rooms/22905844,-2.920338083968168,43.25235263662494,2018-05-25 04:24:01.423000,2018-05-29 14:56:37.223000,airbnb20692623,entire_home,3,6,2,2,107,10,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f68,https://www.airbnb.com/rooms/19814360,-2.9202732609641235,43.252056292200116,2017-08-17 08:01:31.507000,2018-05-29 14:54:38.636000,airbnb3479736,private_room,1,2,42,3,42,56,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f69,https://www.airbnb.com/rooms/19837097,-2.9201564829366418,43.25142544468936,2017-08-17 08:01:47.174000,2018-05-29 14:55:07.895000,airbnb3479736,private_room,1,2,41,3,66,57,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f70,https://www.airbnb.com/rooms/24812770,-2.919839482635721,43.251311757356476,2018-05-25 04:24:03.998000,2018-05-29 14:57:29.303000,airbnb8721428,entire_home,0,4,0,1,132,0,0,1
airbnb599232778a46554f807af49f71,https://www.airbnb.com/rooms/12462603,-2.919590528712664,43.25275549663912,2017-08-17 08:01:43.492000,2018-05-29 14:55:24.648000,airbnb62271502,private_room,0,2,78,2,66,97,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f72,https://www.airbnb.com/rooms/13895762,-2.920003687808102,43.253067803496634,2017-08-17 08:02:03.051000,2017-09-07 23:48:41.841000,airbnb82323175,private_room,1,1,19,1,35,19,2016-10-01 00:00:00,1
airbnb599232778a46554f807af49f73,https://www.airbnb.com/rooms/22334047,-2.9179974635103907,43.253489620017845,2018-05-04 23:40:51.887000,2018-05-29 14:58:59.803000,airbnb2241651,private_room,1,2,8,2,35,18,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f74,https://www.airbnb.com/rooms/6837632,-2.9177957828043826,43.25215834217333,2017-08-17 08:02:20.917000,2018-05-29 15:00:05.895000,airbnb35830956,private_room,0,2,57,1,30,0,0,0
airbnb599232778a46554f807af49f75,https://www.airbnb.com/rooms/22472792,-2.9183718143732826,43.251793830178634,2018-05-04 23:40:51.887000,2018-05-29 14:59:35.884000,airbnb130542963,private_room,1,2,28,1,34,0,0,0
airbnb599232778a46554f807af49f76,https://www.airbnb.com/rooms/19028318,-2.91920069875979,43.2511806388875,2017-08-17 08:01:39.908000,2017-09-07 23:48:53.869000,airbnb42209684,entire_home,2,5,24,1,30,0,0,0
airbnb599232778a46554f807af49f77,https://www.airbnb.com/rooms/3845104,-2.9197976491262887,43.250998918802445,2017-08-17 08:02:24.925000,2017-09-07 23:48:59.622000,airbnb19215131,entire_home,1,2,11,1,85,11,2014-11-01 00:00:00,1
airbnb599232778a46554f807af49f78,https://www.airbnb.com/rooms/24785856,-2.919745690645602,43.2506731291183,2018-05-09 07:22:01.314000,2018-05-29 14:57:23.284000,airbnb8721428,entire_home,0,2,0,1,86,2,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f79,https://www.airbnb.com/rooms/24813008,-2.9200664465973234,43.25062785874376,2018-05-09 07:22:01.314000,2018-05-29 14:57:26.533000,airbnb8721428,entire_home,0,3,0,1,104,1,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f80,https://www.airbnb.com/rooms/9666494,-2.9240665214511483,43.24238754648037,2017-08-17 08:00:52.878000,2017-09-07 23:49:05.603000,airbnb49952924,private_room,1,2,6,2,17,0,0,0
airbnb599232778a46554f807af49f81,https://www.airbnb.com/rooms/22922073,-2.9264569040823116,43.24351272420082,2018-05-07 02:37:18.285000,2018-05-29 14:55:04.476000,airbnb53835119,entire_home,3,4,12,2,90,30,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f82,https://www.airbnb.com/rooms/23760765,-2.915831767045151,43.24923091321326,2018-05-04 23:40:51.887000,2018-05-29 14:59:08.877000,airbnb128535974,entire_home,2,3,15,1,79,35,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f83,https://www.airbnb.com/rooms/24712230,-2.9159904729446877,43.25313875747456,2018-05-04 23:40:51.888000,2018-05-07 11:29:59.413000,airbnb186779549,entire_home,2,3,0,2,308,0,0,1
airbnb599232778a46554f807af49f84,https://www.airbnb.com/rooms/24075984,-2.9155781595545247,43.25295129679861,2018-05-04 23:40:51.888000,2018-05-29 14:59:26.685000,airbnb172284416,private_room,2,2,4,1,48,30,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f85,https://www.airbnb.com/rooms/24776264,-2.9148966314886318,43.25285429606397,2018-05-04 23:40:51.887000,2018-05-07 11:29:19.899000,airbnb22673715,entire_home,1,4,0,1,99,0,0,0
airbnb599232778a46554f807af49f86,https://www.airbnb.com/rooms/8080992,-2.9134600592892723,43.25256757374438,2017-08-16 01:40:38.501000,2018-05-07 11:29:51.076000,airbnb30869363,private_room,1,2,50,1,123,69,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f87,https://www.airbnb.com/rooms/19839635,-2.9138883672995517,43.25140745213317,2017-08-16 01:40:29.258000,2017-09-07 23:48:34.614000,airbnb140233811,private_room,1,2,6,1,31,0,0,0
airbnb599232778a46554f807af49f88,https://www.airbnb.com/rooms/4134706,-2.912404391607502,43.24952384851896,2017-08-16 01:40:38.501000,2018-05-29 14:59:11.941000,airbnb21445094,entire_home,2,3,160,2,84,175,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f89,https://www.airbnb.com/rooms/24872331,-2.9105442133656085,43.25088203502598,2018-05-25 04:24:09.016000,2018-05-29 14:59:41.360000,airbnb187992208,private_room,1,2,2,2,60,3,2018-07-01 00:00:00,1
airbnb599232778a46554f807af49f90,https://www.airbnb.com/rooms/22501185,-2.9116778416230265,43.25053095339503,2018-05-04 23:40:51.888000,2018-05-29 14:59:02.649000,airbnb165080308,private_room,2,2,3,1,29,0,0,0
airbnb599232778a46554f807af49f91,https://www.airbnb.com/rooms/14068976,-2.9113687924850367,43.25194721346021,2018-05-25 04:24:11.566000,2018-05-29 15:00:08.697000,airbnb73065876,private_room,0,2,0,1,60,0,0,0
airbnb599232778a46554f807af49f92,https://www.airbnb.com/rooms/14386961,-2.912329401476192,43.25286139166913,2017-08-16 01:40:32.955000,2017-09-07 23:48:57.552000,airbnb84132602,entire_home,3,4,27,2,60,0,0,0
airbnb599232778a46554f807af49f93,https://www.airbnb.com/rooms/7967270,-2.91229240244697,43.2537688445738,2017-08-16 01:40:29.258000,2017-09-07 23:49:03.090000,airbnb30869363,private_room,1,2,48,1,47,74,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f94,https://www.airbnb.com/rooms/12969580,-2.9119017204076636,43.25351061147273,2017-08-16 01:40:38.501000,2018-05-29 14:59:59.418000,airbnb70982354,private_room,1,2,25,1,29,31,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f95,https://www.airbnb.com/rooms/13907462,-2.9116540720486612,43.253877262240024,2017-08-16 01:40:29.258000,2018-05-29 14:59:29.783000,airbnb82462509,entire_home,3,4,82,2,90,113,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f96,https://www.airbnb.com/rooms/17698672,-2.910157193197163,43.252134554170794,2017-08-16 01:40:38.501000,2017-09-07 23:49:19.461000,airbnb84971530,entire_home,3,3,1,7,50,0,0,0
airbnb599232778a46554f807af49f97,https://www.airbnb.com/rooms/17017592,-2.9102760385170754,43.25155680949045,2018-05-25 04:24:11.566000,2018-05-29 15:00:16.964000,airbnb53155406,private_room,0,2,1,1,26,1,2018-05-01 00:00:00,1
airbnb599232778a46554f807af49f98,https://www.airbnb.com/rooms/13812921,-2.908905527998336,43.25290879914403,2017-08-16 01:40:38.501000,2018-05-29 15:00:20.319000,airbnb53155406,private_room,0,2,19,1,30,23,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f99,https://www.airbnb.com/rooms/13913896,-2.909733074719114,43.251104551351034,2017-08-16 01:40:38.502000,2018-05-29 14:59:23.740000,airbnb25090187,entire_home,2,2,24,2,95,34,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f100,https://www.airbnb.com/rooms/21660529,-2.909516382483649,43.251112915837105,2018-05-25 04:24:11.566000,2018-05-29 14:59:55.872000,airbnb157653711,private_room,1,2,2,1,34,2,2018-01-01 00:00:00,1
airbnb599232778a46554f807af49f101,https://www.airbnb.com/rooms/18068099,-2.910826472043811,43.24861188729694,2017-08-16 01:40:29.258000,2018-05-29 14:59:18.088000,airbnb112322862,entire_home,3,4,71,1,116,0,0,1
airbnb599232778a46554f807af49f102,https://www.airbnb.com/rooms/22821856,-2.911414401716134,43.24790869220122,2018-05-04 23:40:51.887000,2018-05-29 14:59:05.623000,airbnb164277100,entire_home,4,9,9,2,80,29,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f103,https://www.airbnb.com/rooms/19916793,-2.911693919328398,43.247807452974605,2017-08-16 01:40:29.258000,2017-09-07 23:49:40.711000,airbnb137536514,entire_home,2,4,6,1,60,0,0,0
airbnb599232778a46554f807af49f104,https://www.airbnb.com/rooms/14668451,-2.91110417525466,43.24747127774351,2018-05-25 04:24:11.566000,2018-05-29 15:00:14.016000,airbnb91148402,shared_room,2,1,0,1,24,1,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f105,https://www.airbnb.com/rooms/24531214,-2.9053021332702835,43.250117460603825,2018-05-04 23:40:51.888000,2018-05-29 14:59:32.265000,airbnb134040984,entire_home,3,4,0,2,120,11,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f106,https://www.airbnb.com/rooms/3794426,-2.916,43.28,2017-08-16 10:19:25.059000,2018-05-29 15:02:10.415000,airbnb19277210,private_room,0,3,32,1,64,39,2018-08-01 00:00:00,1
airbnb599232778a46554f807af49f107,https://www.airbnb.com/rooms/24462774,-2.899916083219589,43.259443177679735,2018-05-09 07:23:02.871000,2018-05-29 15:03:38.857000,airbnb34768887,entire_home,3,6,0,3,300,0,0,0
airbnb599232778a46554f807af49f108,https://www.airbnb.com/rooms/15566549,-2.899443423619808,43.261275301757195,2017-08-16 01:40:42.566000,2017-09-07 23:51:11.491000,airbnb100268830,private_room,1,2,0,1,89,0,0,0
airbnb599232778a46554f807af49f109,https://www.airbnb.com/rooms/14545699,-2.90001106255455,43.257430228229715,2017-08-16 01:40:42.566000,2018-05-29 15:03:30.868000,airbnb89647794,private_room,0,2,3,1,120,3,2016-10-01 00:00:00,1
airbnb599232778a46554f807af49f110,https://www.airbnb.com/rooms/14547206,-2.901433674148854,43.25744734202476,2017-08-16 01:40:42.567000,2018-05-29 15:03:33.570000,airbnb89647794,private_room,0,2,1,1,120,1,2016-10-01 00:00:00,1
airbnb599232778a46554f807af49f111,https://www.airbnb.com/rooms/24900342,-2.9039173832782144,43.258723736239844,2018-05-09 07:22:48.743000,2018-05-29 15:03:16.567000,airbnb155865248,private_room,1,2,0,1,240,0,0,1
airbnb599232778a46554f807af49f112,https://www.airbnb.com/rooms/19281381,-2.904651362523925,43.25762766899947,2017-08-16 01:40:32.956000,2018-05-29 15:00:43.154000,airbnb134678438,private_room,1,1,15,1,44,23,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f113,https://www.airbnb.com/rooms/19788109,-2.9075254713338823,43.25599933861865,2017-08-16 01:40:29.257000,2017-09-07 23:51:32.797000,airbnb139719115,private_room,1,2,12,1,35,0,0,0
airbnb599232778a46554f807af49f114,https://www.airbnb.com/rooms/13746097,-2.9075653448574843,43.26178970451364,2017-08-16 01:40:29.258000,2018-05-29 15:03:27.987000,airbnb1697923,private_room,1,2,20,1,40,29,2018-09-01 00:00:00,1
airbnb599232778a46554f807af49f115,https://www.airbnb.com/rooms/13390853,-2.907655112567786,43.26325902162611,2017-08-16 01:40:29.258000,2017-09-07 23:51:44.372000,airbnb17682657,private_room,1,3,33,1,50,0,0,0
