id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,reviews_20181127,lastreview_20181127,exists_20181127
airbnb599232738a46554f807af449690,https://www.airbnb.com/rooms/17439831,-1.9818310876695695,43.323885036146905,2017-08-17 14:04:34.161000,2017-09-08 07:32:33.437000,airbnb5254782,entire_home,3,6,18,2,120,0,0,0
airbnb599232738a46554f807af449691,https://www.airbnb.com/rooms/17038985,-1.982,43.324,2017-08-17 14:06:27.611000,2018-09-22 09:19:50.620000,airbnb12954077,entire_home,3,6,81,2,,91,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449692,https://www.airbnb.com/rooms/25100218,-1.982017650155305,43.32428400867567,2018-05-25 14:09:38.660000,2018-09-22 08:20:31.471000,airbnb18192487,entire_home,2,4,4,3,,0,0,0
airbnb599232738a46554f807af449693,https://www.airbnb.com/rooms/24710230,-1.9821329841588633,43.32429917624404,2018-08-27 05:57:13.016000,2018-09-22 08:21:06.818000,airbnb58989738,entire_home,3,6,0,7,,0,0,0
airbnb599232738a46554f807af449694,https://www.airbnb.com/rooms/13580726,-1.9824608731551585,43.32435081191178,2017-08-17 14:04:50.234000,2018-09-22 08:22:20.314000,airbnb27820050,entire_home,2,4,10,5,,10,2018-05-01 00:00:00,1
airbnb599232738a46554f807af449695,https://www.airbnb.com/rooms/19177793,-1.982539094391068,43.32424339310153,2018-05-25 14:09:19.183000,2018-09-22 08:18:46.975000,airbnb134117037,entire_home,2,4,17,2,,18,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449696,https://www.airbnb.com/rooms/20058502,-1.9824797968950645,43.323823155967695,2017-08-17 14:04:18.001000,2018-06-02 07:21:32.892000,airbnb122050593,entire_home,2,3,23,1,180,0,0,0
airbnb599232738a46554f807af449697,https://www.airbnb.com/rooms/18152150,-1.9821869591116368,43.32358025516258,2018-05-25 14:09:33.182000,2018-09-22 09:14:44.320000,airbnb37985139,entire_home,3,5,23,3,,28,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449698,https://www.airbnb.com/rooms/3285646,-1.9820530098233204,43.323424167219436,2017-08-17 14:04:54.259000,2017-09-08 07:33:06.559000,airbnb16605766,entire_home,1,4,30,3,160,0,0,0
airbnb599232738a46554f807af449699,https://www.airbnb.com/rooms/7318896,-1.9821751506422658,43.3232776521269,2017-08-17 14:04:13.988000,2018-09-22 08:48:56.218000,airbnb38259578,entire_home,1,2,79,3,,90,2018-11-01 00:00:00,1
airbnb599232738a46554f807af449700,https://www.airbnb.com/rooms/580895,-1.9827548970130129,43.32366265740135,2017-08-17 14:05:02.745000,2017-09-08 07:33:17.963000,airbnb2350444,private_room,1,2,18,1,70,0,0,0
airbnb599232738a46554f807af449701,https://www.airbnb.com/rooms/7036560,-1.9829380413428066,43.32373486492544,2017-08-17 14:04:42.287000,2018-06-02 07:21:51.952000,airbnb4402649,private_room,0,3,111,1,180,111,2017-06-01 00:00:00,1
airbnb599232738a46554f807af449702,https://www.airbnb.com/rooms/8543603,-1.9828378073723334,43.32360292121596,2017-08-17 14:05:11.339000,2017-09-08 07:33:28.970000,airbnb44949813,private_room,1,2,19,2,53,0,0,0
airbnb599232738a46554f807af449703,https://www.airbnb.com/rooms/24449638,-1.9826959748559938,43.32340032650898,2018-05-25 14:09:19.183000,2018-09-22 09:07:53.213000,airbnb184560492,entire_home,3,4,10,3,,11,2018-09-01 00:00:00,1
airbnb599232738a46554f807af449704,https://www.airbnb.com/rooms/7036067,-1.9831386758643323,43.32344982790695,2017-08-17 14:04:54.259000,2018-06-02 07:21:54.805000,airbnb4402649,private_room,1,2,50,1,96,51,2016-08-01 00:00:00,1
airbnb599232738a46554f807af449705,https://www.airbnb.com/rooms/23319896,-1.9832478951816437,43.32372887657249,2018-08-27 05:57:17.887000,2018-09-22 08:21:43.583000,airbnb790667,private_room,1,3,0,1,,0,0,0
airbnb599232738a46554f807af449706,https://www.airbnb.com/rooms/16541622,-1.983,43.324,2017-08-17 14:05:11.339000,2018-09-22 09:14:53.376000,airbnb790667,private_room,1,2,5,1,,6,2018-10-01 00:00:00,1
airbnb599232738a46554f807af449707,https://www.airbnb.com/rooms/13750093,-1.9830147029575742,43.32385086839196,2017-08-17 14:04:50.234000,2017-09-08 07:33:40.643000,airbnb2035832,entire_home,3,6,18,2,229,0,0,0
