id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
houset599230518a46554e81f288861,http://www.housetrip.es/buscar-alojamientos/a/1-7310032,-3.2282,43.23575,2018-05-11 21:12:22.079000,2018-06-02 15:04:52.191000,houset7310032,Casa,,12,,,260
houset599230518a46554e81f288862,http://www.housetrip.es/buscar-alojamientos/a/1-241811,-2.77817,42.58797,2018-04-16 13:17:23.400000,2018-04-17 18:04:51.447000,houset241811,Apartamento,,3,,,90
houset599230518a46554e81f288863,http://www.housetrip.es/buscar-alojamientos/a/1-241809,-2.77817,42.58797,2018-04-16 13:17:23.404000,2018-04-17 18:18:53.294000,houset241809,Apartamento,,7,2,,229
houset599230518a46554e81f288864,http://www.housetrip.es/buscar-alojamientos/a/1-7298704,-2.79137,42.58938,2018-08-28 17:55:23.110000,2018-09-16 12:31:21.648000,houset7298704,Apartamento,,7,8,,70
houset599230518a46554e81f288865,http://www.housetrip.es/buscar-alojamientos/a/1-228734,-2.66816,42.8431,2018-05-14 23:17:15.053000,2018-09-17 08:15:37.684000,houset228734,Estudio,,3,,,75
houset599230518a46554e81f288866,http://www.housetrip.es/buscar-alojamientos/a/1-6691537,-2.66812,42.84324,2018-05-14 23:17:15.063000,2018-09-17 07:34:35.660000,houset6691537,Estudio,,3,3,,80
houset599230518a46554e81f288867,http://www.housetrip.es/buscar-alojamientos/a/1-7272273,-2.74002,42.97457,2018-05-10 14:31:08.042000,2018-05-30 12:26:50.773000,houset7272273,Casa,,3,,,125
houset599230518a46554e81f288868,http://www.housetrip.es/buscar-alojamientos/a/1-7272275,-2.73985,42.97448,2018-05-10 14:31:08.047000,2018-05-30 12:44:22.602000,houset7272275,Casa,,5,,,156
houset599230518a46554e81f288869,http://www.housetrip.es/buscar-alojamientos/a/1-7272267,-2.73965,42.97431,2018-05-10 14:31:08.048000,2018-05-15 12:23:35.298000,houset7272267,Casa,,3,1,,120
