"id","listing_url","scrape_id","last_scraped","name","experiences_offered","thumbnail_url","medium_url","picture_url","xl_picture_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","withlicense","precio"
8100527,"https://www.airbnb.com/rooms/8100527",20170323205238,"2017-03-24","La Concha Bay: unique suite & views","none","https://a0.muscache.com/im/pictures/e4aa4942-615b-4395-aa96-72842d96dedf.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/e4aa4942-615b-4395-aa96-72842d96dedf.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/e4aa4942-615b-4395-aa96-72842d96dedf.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/e4aa4942-615b-4395-aa96-72842d96dedf.jpg?aki_policy=x_large",42775520,"https://www.airbnb.com/users/show/42775520","Maria","2015-08-28","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","t","https://a0.muscache.com/im/users/42775520/profile_pic/1440783954/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/42775520/profile_pic/1440783954/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20007, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20007","San Sebastian","Donostia, Spain","ES","Spain",43.3169031814,-1.98552652927005,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed",NA,"165.00","","","200.00",35,1,0,1,7,"3 days ago",NA,24,46,70,318,"2017-03-23",45,"2015-10-12","2017-01-01",99,10,10,10,10,10,10,"t","",NA,"f","strict","f","f",1,2.55,FALSE,165
14932672,"https://www.airbnb.com/rooms/14932672",20170323205238,"2017-03-24","Nice room with terrace close to the beach","none","https://a0.muscache.com/im/pictures/d42573c8-0b72-43e8-88a5-69edc9bc28aa.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/d42573c8-0b72-43e8-88a5-69edc9bc28aa.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/d42573c8-0b72-43e8-88a5-69edc9bc28aa.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/d42573c8-0b72-43e8-88a5-69edc9bc28aa.jpg?aki_policy=x_large",38675974,"https://www.airbnb.com/users/show/38675974","Mathieu","2015-07-16","San Sebastián, Basque Country, Spain","within a day","50%","N/A","f","https://a0.muscache.com/im/pictures/5ac78ae6-b102-4315-a33f-6a329976c4fe.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5ac78ae6-b102-4315-a33f-6a329976c4fe.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Donostia, Euskadi 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20008","San Sebastian","Donostia, Spain","ES","Spain",43.313902144494,-2.0046555635146,"t","Apartment","Private room",1,1,1,1,"Real Bed",NA,"23.00","","","",NA,1,0,2,1125,"today",NA,23,47,57,116,"2017-03-23",8,"2016-09-21","2016-11-20",100,10,10,10,10,10,10,"t","",NA,"f","flexible","f","f",1,1.3,FALSE,23
7625399,"https://www.airbnb.com/rooms/7625399",20170323205238,"2017-03-24","ARANZAZU TOWNHOUSE","none","https://a0.muscache.com/im/pictures/96855570/d2b891be_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/96855570/d2b891be_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/96855570/d2b891be_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/96855570/d2b891be_original.jpg?aki_policy=x_large",5254782,"https://www.airbnb.com/users/show/5254782","Always Easy","2013-02-27","Donostia-San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/5254782/profile_pic/1426079648/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5254782/profile_pic/1426079648/original.jpg?aki_policy=profile_x_medium","",36,36,"t","t","San Sebastián, gipuzkoa 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","gipuzkoa","20008","San Sebastian","San Sebastián, Spain","ES","Spain",43.3125825843627,-2.00107931504635,"t","House","Entire home/apt",6,2,3,5,"Real Bed",NA,"150.00","","","200.00",90,1,0,2,1125,"3 days ago",NA,16,37,56,202,"2017-03-23",23,"2015-09-07","2017-01-02",96,10,10,10,10,10,9,"t","",NA,"f","strict","f","f",23,1.22,FALSE,150
16628396,"https://www.airbnb.com/rooms/16628396",20170323205238,"2017-03-24","Easo Suite 2B by FeelFree Rentals","none","https://a0.muscache.com/im/pictures/32c28acd-be63-4130-8d29-061313559d90.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/32c28acd-be63-4130-8d29-061313559d90.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/32c28acd-be63-4130-8d29-061313559d90.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/32c28acd-be63-4130-8d29-061313559d90.jpg?aki_policy=x_large",98419892,"https://www.airbnb.com/users/show/98419892","FeelFree Rentals","2016-10-06","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/da722b89-c87d-48a3-8a56-57332ce80976.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/da722b89-c87d-48a3-8a56-57332ce80976.jpg?aki_policy=profile_x_medium","",200,200,"t","f","Donostia, 20005, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","","20005","San Sebastian","Donostia, Spain","ES","Spain",43.3198028753976,-1.98053317171713,"f","Apartment","Entire home/apt",4,2,2,3,"Real Bed",NA,"429.00","","","350.00",NA,4,0,1,1125,"today",NA,15,30,53,170,"2017-03-23",10,"2012-06-26","",98,10,10,9,10,10,9,"t","",NA,"t","strict","f","f",57,0.17,FALSE,429
13596735,"https://www.airbnb.com/rooms/13596735",20170323205238,"2017-03-24","Centric flat with car park in San Sebastian","none","https://a0.muscache.com/im/pictures/856cbf3a-c4da-40c9-9f1c-636d8d5b1abc.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/856cbf3a-c4da-40c9-9f1c-636d8d5b1abc.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/856cbf3a-c4da-40c9-9f1c-636d8d5b1abc.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/856cbf3a-c4da-40c9-9f1c-636d8d5b1abc.jpg?aki_policy=x_large",35205333,"https://www.airbnb.com/users/show/35205333","Adele","2015-06-07","San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/705bbc0e-fbb7-46a3-ba1b-e7bbfafa4bb1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/705bbc0e-fbb7-46a3-ba1b-e7bbfafa4bb1.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20012, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20012","San Sebastian","Donostia, Spain","ES","Spain",43.3219689841061,-1.9703620458905,"f","Apartment","Entire home/apt",5,1,3,3,"Real Bed",NA,"139.00","","","100.00",36,1,0,3,15,"a week ago",NA,0,0,7,8,"2017-03-23",2,"2016-08-14","2016-08-17",70,8,7,6,7,7,7,"t","",NA,"f","strict","f","f",1,0.27,FALSE,139
11606086,"https://www.airbnb.com/rooms/11606086",20170323205238,"2017-03-24","Habitación céntrica 3","none","https://a0.muscache.com/im/pictures/c397b1ee-19e7-4472-9d5b-0e9117b42094.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/c397b1ee-19e7-4472-9d5b-0e9117b42094.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/c397b1ee-19e7-4472-9d5b-0e9117b42094.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/c397b1ee-19e7-4472-9d5b-0e9117b42094.jpg?aki_policy=x_large",48013502,"https://www.airbnb.com/users/show/48013502","Urko","2015-11-02","Zarautz, Euskadi, Spain","within a few hours","88%","N/A","f","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_x_medium","",9,9,"t","f","Donostia, Pv 20012, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Pv","20012","San Sebastian","Donostia, Spain","ES","Spain",43.3190019004871,-1.97428835408307,"t","Apartment","Private room",2,3,1,1,"Real Bed",NA,"40.00","","","",NA,1,0,1,1125,"13 months ago",NA,26,56,86,361,"2017-03-23",10,"2016-08-04","2016-09-23",64,6,6,6,7,8,7,"t","",NA,"f","strict","f","f",6,1.29,FALSE,40
9918508,"https://www.airbnb.com/rooms/9918508",20170323205238,"2017-03-24","San Sebastian Antiguo neighbourhood","none","https://a0.muscache.com/im/pictures/9a27a86f-aee3-45ad-8ea6-774b7f2b3645.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/9a27a86f-aee3-45ad-8ea6-774b7f2b3645.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/9a27a86f-aee3-45ad-8ea6-774b7f2b3645.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/9a27a86f-aee3-45ad-8ea6-774b7f2b3645.jpg?aki_policy=x_large",50993110,"https://www.airbnb.com/users/show/50993110","Alan","2015-12-10","Bristol, England, United Kingdom","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/b31560f4-a270-45a4-8b2b-222243f548a1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/b31560f4-a270-45a4-8b2b-222243f548a1.jpg?aki_policy=profile_x_medium","",1,1,"t","f","San Sebastián, Euskadi 20008, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20008","San Sebastian","San Sebastián, Spain","ES","Spain",43.3116023444769,-2.00039201556391,"f","Apartment","Entire home/apt",5,2,3,4,"Real Bed",NA,"125.00","","","300.00",50,1,0,2,1125,"4 days ago",NA,25,50,70,276,"2017-03-23",29,"2016-01-02","2016-11-28",95,9,10,10,10,9,9,"t","",NA,"f","strict","f","f",1,1.94,FALSE,125
899114,"https://www.airbnb.com/rooms/899114",20170323205238,"2017-03-24","UNAMUNO,  views & location(WIFI)","none","https://a0.muscache.com/im/pictures/13089590/aa617510_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/13089590/aa617510_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/13089590/aa617510_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/13089590/aa617510_original.jpg?aki_policy=x_large",3952766,"https://www.airbnb.com/users/show/3952766","Jon","2012-10-23","San Sebastián, Basque Country, Spain","within an hour","99%","N/A","f","https://a0.muscache.com/im/users/3952766/profile_pic/1352899460/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3952766/profile_pic/1352899460/original.jpg?aki_policy=profile_x_medium","",26,26,"t","t","San Sebastian, Basque Country 20004, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20004","San Sebastian","San Sebastian, Spain","ES","Spain",43.3187517131944,-1.98347839742908,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",334,"85.00","","","",NA,1,0,2,1125,"today",NA,11,22,36,135,"2017-03-23",28,"2013-02-27","2016-09-30",90,9,9,9,9,10,9,"t","TSS-00022",NA,"t","strict","f","f",26,0.56,TRUE,85
13222919,"https://www.airbnb.com/rooms/13222919",20170323205238,"2017-03-24","Habitacion interior nº1 old part WIFI","none","https://a0.muscache.com/im/pictures/74aae7b7-8ca6-430f-8c6a-ee69786f3ff2.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/74aae7b7-8ca6-430f-8c6a-ee69786f3ff2.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/74aae7b7-8ca6-430f-8c6a-ee69786f3ff2.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/74aae7b7-8ca6-430f-8c6a-ee69786f3ff2.jpg?aki_policy=x_large",73815563,"https://www.airbnb.com/users/show/73815563","Mª Pilar","2016-05-24","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/c63d76bc-f91d-4b26-a2c0-a14e89ef485e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/c63d76bc-f91d-4b26-a2c0-a14e89ef485e.jpg?aki_policy=profile_x_medium","",8,8,"t","t","Donostia, Euskadi 20003, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20003","San Sebastian","Donostia, Spain","ES","Spain",43.3226210945184,-1.98642356319116,"f","House","Private room",2,3.5,1,1,"Real Bed",NA,"65.00","","","",NA,1,28,2,1125,"7 weeks ago",NA,0,0,0,65,"2017-03-23",2,"2016-10-31","2016-11-07",100,10,10,10,10,10,10,"t","",NA,"f","strict","f","f",7,0.41,FALSE,65
14382086,"https://www.airbnb.com/rooms/14382086",20170323205238,"2017-03-24","Double room  LSS00020","none","https://a0.muscache.com/im/pictures/4ff19817-8bdc-4b1f-bec2-d4372db9183c.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/4ff19817-8bdc-4b1f-bec2-d4372db9183c.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/4ff19817-8bdc-4b1f-bec2-d4372db9183c.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/4ff19817-8bdc-4b1f-bec2-d4372db9183c.jpg?aki_policy=x_large",12465495,"https://www.airbnb.com/users/show/12465495","Garazi","2014-02-22","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/47d4dea0-a5cc-4625-9a67-970385fb3457.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/47d4dea0-a5cc-4625-9a67-970385fb3457.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Donostia, Euskadi, ES, Guipúzcoa 20015, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Guipúzcoa","20015","San Sebastian","Donostia, Euskadi, ES, Spain","ES","Spain",43.3119647864389,-1.95274016871711,"f","House","Private room",2,1,1,1,"Real Bed",NA,"60.00","","","",NA,1,0,1,1125,"3 months ago",NA,30,60,90,365,"2017-03-23",14,"2016-08-11","2017-01-01",93,9,10,10,10,9,9,"t","",NA,"f","flexible","f","f",3,1.86,FALSE,60
3618795,"https://www.airbnb.com/rooms/3618795",20170323205238,"2017-03-24","Appartment in the Old Town","none","https://a0.muscache.com/im/pictures/45566107/b9fcb98e_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/45566107/b9fcb98e_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/45566107/b9fcb98e_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/45566107/b9fcb98e_original.jpg?aki_policy=x_large",12473012,"https://www.airbnb.com/users/show/12473012","Gorka","2014-02-22","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","t","https://a0.muscache.com/im/pictures/2c561b6a-bb26-42fb-90c2-20772f2c288a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/2c561b6a-bb26-42fb-90c2-20772f2c288a.jpg?aki_policy=profile_x_medium","",1,1,"t","t","San Sebastián, Basque Country 20003, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20003","San Sebastian","San Sebastián, Spain","ES","Spain",43.3244750078369,-1.9860916105247,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"110.00","","","250.00",NA,2,30,3,1125,"a week ago",NA,8,14,22,216,"2017-03-23",147,"2014-08-04","2017-02-27",98,10,10,10,10,10,10,"t","",NA,"t","strict","f","f",1,4.57,FALSE,110
6076412,"https://www.airbnb.com/rooms/6076412",20170323205238,"2017-03-24","Private room (P) + ensuite bathroom","none","https://a0.muscache.com/im/pictures/75706588/f3f23fc3_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/75706588/f3f23fc3_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/75706588/f3f23fc3_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/75706588/f3f23fc3_original.jpg?aki_policy=x_large",837904,"https://www.airbnb.com/users/show/837904","Marleen","2011-07-19","San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/744c3557-0434-4f2a-968a-33324d001378.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/744c3557-0434-4f2a-968a-33324d001378.jpg?aki_policy=profile_x_medium","",1,1,"t","t","San Sebastián, Basque Country, Gipuzkoa 20006, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country, Gipuzkoa","20006","San Sebastian","San Sebastián, Spain","ES","Spain",43.3147156095598,-1.9813174391015,"f","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",NA,"100.00","","","",NA,2,15,1,1125,"3 days ago",NA,19,28,28,28,"2017-03-23",92,"2015-05-04","2016-11-23",93,10,10,10,10,10,9,"t","",NA,"f","flexible","f","f",1,3.99,FALSE,100
16332816,"https://www.airbnb.com/rooms/16332816",20170323205238,"2017-03-24","Apmto. céntrico/In the heart SS+ WIFI","none","https://a0.muscache.com/im/pictures/4e80cd3d-8347-4059-bf4d-0164d88f501f.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/4e80cd3d-8347-4059-bf4d-0164d88f501f.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/4e80cd3d-8347-4059-bf4d-0164d88f501f.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/4e80cd3d-8347-4059-bf4d-0164d88f501f.jpg?aki_policy=x_large",106914989,"https://www.airbnb.com/users/show/106914989","Mikel / Ainhoa","2016-12-11","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/81a141b5-56b0-498f-9679-e4cf5b4672ee.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/81a141b5-56b0-498f-9679-e4cf5b4672ee.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20006, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20006","San Sebastian","Donostia, Spain","ES","Spain",43.3160005027458,-1.97942487725167,"t","Apartment","Entire home/apt",5,1,2,4,"Real Bed",NA,"90.00","","","200.00",20,4,15,2,1125,"2 days ago",NA,12,35,62,317,"2017-03-23",3,"2017-03-05","2017-03-20",100,10,10,10,10,10,10,"t","ESS00612",NA,"t","moderate","f","f",1,3,TRUE,90
13531143,"https://www.airbnb.com/rooms/13531143",20170323205238,"2017-03-24","Habitacion lujosa","none","https://a0.muscache.com/im/pictures/5783dc4e-4a60-4955-8397-f3fa7f3ba876.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/5783dc4e-4a60-4955-8397-f3fa7f3ba876.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/5783dc4e-4a60-4955-8397-f3fa7f3ba876.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/5783dc4e-4a60-4955-8397-f3fa7f3ba876.jpg?aki_policy=x_large",48013502,"https://www.airbnb.com/users/show/48013502","Urko","2015-11-02","Zarautz, Euskadi, Spain","within a few hours","88%","N/A","f","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5ff9a01c-9ac0-4ade-b6a3-d96d88043fb5.jpg?aki_policy=profile_x_medium","",9,9,"t","f","Donostia, PV2006 2006, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","PV2006","2006","San Sebastian","Donostia, Spain","ES","Spain",43.3162246276867,-1.97443044652781,"f","Apartment","Private room",2,2,1,1,"Real Bed",NA,"40.00","","","",NA,1,0,1,1125,"9 months ago",NA,27,57,87,360,"2017-03-23",9,"2016-07-18","2017-01-01",76,8,7,9,9,9,7,"t","",NA,"f","strict","f","f",6,1.08,FALSE,40
13023213,"https://www.airbnb.com/rooms/13023213",20170323205238,"2017-03-24","San Sebastian Sea View, 3 bedroom, Private garage","none","https://a0.muscache.com/im/pictures/146b04ab-e10c-42fe-8c9d-8d5ca3d19f91.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/146b04ab-e10c-42fe-8c9d-8d5ca3d19f91.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/146b04ab-e10c-42fe-8c9d-8d5ca3d19f91.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/146b04ab-e10c-42fe-8c9d-8d5ca3d19f91.jpg?aki_policy=x_large",66056585,"https://www.airbnb.com/users/show/66056585","Alethia","2016-04-06","Luxembourg","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/11894d87-0a39-4da0-bb23-141fc055a6ac.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/11894d87-0a39-4da0-bb23-141fc055a6ac.jpg?aki_policy=profile_x_medium","",1,1,"t","t","San Sebastián, País Vasco 20009, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","País Vasco","20009","San Sebastian","San Sebastián, Spain","ES","Spain",43.313393095607,-1.98991938329972,"t","Apartment","Entire home/apt",5,2,3,5,"Real Bed",NA,"350.00","","","600.00",100,4,60,3,1125,"a week ago",NA,20,38,54,205,"2017-03-23",6,"2016-06-10","2016-11-14",100,9,10,9,10,10,10,"t","",NA,"f","strict","f","f",1,0.63,FALSE,350
2570194,"https://www.airbnb.com/rooms/2570194",20170323205238,"2017-03-24","PRIVATE,ROOM 3 persons Bed190x200cm","none","https://a0.muscache.com/im/pictures/3d123f56-168c-4a24-8266-7d95acfe7d14.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/3d123f56-168c-4a24-8266-7d95acfe7d14.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/3d123f56-168c-4a24-8266-7d95acfe7d14.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/3d123f56-168c-4a24-8266-7d95acfe7d14.jpg?aki_policy=x_large",13159858,"https://www.airbnb.com/users/show/13159858","Josse","2014-03-15","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/f046798f-f83a-40dd-8bb9-0496584b3773.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/f046798f-f83a-40dd-8bb9-0496584b3773.jpg?aki_policy=profile_x_medium","",3,3,"t","f","San Sebastian, Basque Country 20007, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20007","San Sebastian","San Sebastian, Spain","ES","Spain",43.314603628165,-1.98717348936464,"t","Apartment","Private room",3,2,1,2,"Real Bed",NA,"35.00","","","85.00",NA,1,20,1,1125,"3 days ago",NA,24,53,83,355,"2017-03-23",93,"2014-03-31","2017-01-22",81,9,8,9,9,9,8,"t","",NA,"f","moderate","f","f",3,2.56,FALSE,35
5879782,"https://www.airbnb.com/rooms/5879782",20170323205238,"2017-03-24","Old Town room with balcony","none","https://a0.muscache.com/im/pictures/77915606/355f742d_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/77915606/355f742d_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/77915606/355f742d_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/77915606/355f742d_original.jpg?aki_policy=x_large",29992891,"https://www.airbnb.com/users/show/29992891","Brendon & Nick","2015-03-25","San Sebastián, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/29992891/profile_pic/1429958686/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/29992891/profile_pic/1429958686/original.jpg?aki_policy=profile_x_medium","",6,6,"t","t","San Sebastián, Basque Country 20003, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Basque Country","20003","San Sebastian","San Sebastián, Spain","ES","Spain",43.324206355167,-1.9861585118626,"f","Guesthouse","Private room",2,2,1,2,"Real Bed",NA,"40.00","","","",10,1,0,1,1125,"today",NA,9,9,9,9,"2017-03-23",29,"2015-04-22","2017-02-24",77,8,8,9,9,10,8,"t","",NA,"t","strict","f","f",6,1.24,FALSE,40
11335572,"https://www.airbnb.com/rooms/11335572",20170323205238,"2017-03-24","SPECTACULAR APARTMENT IN SAN SEBASTIAN","none","https://a0.muscache.com/im/pictures/18c47610-c446-4db7-a8d4-2c1a7fa1b319.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/18c47610-c446-4db7-a8d4-2c1a7fa1b319.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/18c47610-c446-4db7-a8d4-2c1a7fa1b319.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/18c47610-c446-4db7-a8d4-2c1a7fa1b319.jpg?aki_policy=x_large",59153204,"https://www.airbnb.com/users/show/59153204","Laura","2016-02-17","España","within an hour","100%","N/A","t","https://a0.muscache.com/im/pictures/91e89516-1ad3-4241-8fe5-b004391a73e0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/91e89516-1ad3-4241-8fe5-b004391a73e0.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Donostia, Euskadi 20001, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","Euskadi","20001","San Sebastian","Donostia, Spain","ES","Spain",43.3247516697456,-1.97155906558461,"t","Apartment","Entire home/apt",8,2,4,7,"Real Bed",NA,"150.00","","","500.00",80,1,0,3,1125,"3 weeks ago",NA,0,0,0,143,"2017-03-23",11,"2016-06-27","2016-09-25",98,10,10,10,10,10,10,"t","",NA,"t","moderate","f","f",1,1.22,FALSE,150
15546262,"https://www.airbnb.com/rooms/15546262",20170323205238,"2017-03-24","A un minuto de la playa zurriola","none","https://a0.muscache.com/im/pictures/74a17772-5963-45af-a26a-52fc623abf9e.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/74a17772-5963-45af-a26a-52fc623abf9e.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/74a17772-5963-45af-a26a-52fc623abf9e.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/74a17772-5963-45af-a26a-52fc623abf9e.jpg?aki_policy=x_large",99915435,"https://www.airbnb.com/users/show/99915435","Igor","2016-10-16","San Sebastián, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/a989bd1a-693b-40b8-bf01-af3dd5c40da3.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/a989bd1a-693b-40b8-bf01-af3dd5c40da3.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Donostia, PV 20002, Spain",NA,"Donostia-San SebastiÃ¡n","Guipuzcoa","Donostia","PV","20002","San Sebastian","Donostia, Spain","ES","Spain",43.3233001366611,-1.97787588374398,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"65.00","","","",NA,1,0,1,1125,"a week ago",NA,22,52,82,357,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",3,NA,FALSE,65
